ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
2559,A,Ship,4,3,162,10,high,M,25,1764
266,F,Road,7,2,203,5,medium,F,61,1856
5177,C,Ship,5,4,241,4,high,M,6,4412
1239,A,Flight,3,5,183,3,medium,F,44,3158
3875,C,Ship,2,5,176,3,low,F,4,5463
8760,F,Road,3,2,199,2,medium,F,7,5531
2040,F,Road,5,2,202,3,medium,M,34,3885
7802,F,Road,2,5,160,4,low,F,7,5754
3023,C,Flight,4,2,211,2,low,F,39,2520
8673,A,Ship,3,2,224,3,medium,M,8,5869
2354,F,Ship,3,2,264,3,medium,F,43,3439
10248,F,Ship,4,3,195,3,medium,M,5,5863
10030,B,Ship,3,4,239,4,medium,F,10,5455
1591,D,Ship,4,1,272,3,medium,M,49,2803
4693,D,Ship,5,3,217,4,low,M,3,5718
190,B,Ship,2,4,134,3,low,F,42,1415
4277,C,Ship,4,3,175,4,medium,F,4,5685
1708,B,Ship,3,1,254,3,medium,F,35,2965
7905,A,Ship,4,4,224,2,low,F,8,5754
3758,F,Ship,4,5,188,5,low,F,1,5999
9146,F,Ship,6,3,279,4,low,M,7,1090
8073,A,Road,2,3,263,3,low,M,10,5997
3545,C,Road,3,4,248,4,medium,M,8,4540
4468,B,Ship,2,3,176,3,low,F,6,5006
10121,C,Road,5,4,179,6,medium,M,1,5433
6060,F,Ship,3,4,168,3,low,M,5,5964
6756,F,Ship,2,5,189,3,low,F,5,5320
4864,B,Ship,4,1,241,4,medium,M,9,5360
9979,D,Road,4,1,208,3,medium,F,7,4592
5310,F,Ship,3,4,243,3,medium,M,8,5705
3512,F,Ship,4,2,177,3,low,M,8,4904
8880,F,Road,5,2,239,5,medium,F,6,1310
1785,A,Flight,5,3,208,4,medium,M,10,2419
1981,D,Ship,3,2,157,2,low,M,29,1115
8984,F,Ship,5,5,198,2,high,M,3,5249
7001,C,Flight,5,5,235,5,low,F,4,5908
4271,C,Ship,5,3,101,5,medium,F,1,4014
6966,F,Road,4,5,268,6,medium,F,7,4709
4278,F,Ship,4,1,163,2,low,F,3,4099
10751,C,Ship,4,5,228,5,medium,F,4,1618
10146,F,Flight,7,5,254,4,medium,F,6,1014
5119,D,Ship,5,2,139,4,low,F,9,5070
10664,F,Road,5,4,262,6,low,M,3,1700
9504,F,Ship,5,2,254,2,medium,M,4,4180
8660,F,Ship,6,2,269,4,medium,F,10,1166
9958,B,Ship,7,4,282,4,low,M,6,1800
2937,A,Ship,6,4,138,5,medium,F,15,1181
8067,A,Road,3,1,256,4,low,M,6,4814
994,B,Ship,4,3,210,3,medium,F,6,2568
6186,F,Ship,3,5,157,2,medium,F,4,5991
9163,D,Road,5,3,222,6,low,M,9,1656
1713,A,Ship,3,4,242,5,low,M,5,2307
4361,C,Road,4,5,142,2,low,M,2,5150
3248,F,Ship,5,4,222,3,low,M,7,5340
3454,B,Ship,4,3,192,3,low,M,1,4045
1668,F,Ship,4,5,267,4,low,M,20,3132
7834,B,Ship,3,1,140,2,low,F,8,5253
5823,A,Ship,5,2,229,2,medium,M,1,5724
3262,B,Road,5,1,248,2,low,F,9,5881
4835,C,Ship,3,3,153,3,medium,M,5,4578
4823,C,Ship,6,3,260,4,medium,M,9,1800
8578,B,Ship,5,4,230,3,medium,M,6,4257
10337,C,Ship,3,3,214,3,medium,M,3,4056
10068,F,Ship,4,4,259,2,low,M,6,4308
8442,F,Ship,3,1,132,2,medium,M,2,4129
936,F,Road,5,2,208,3,medium,M,8,3442
3115,D,Ship,4,2,217,3,low,M,1,3133
5122,B,Ship,3,1,206,3,medium,M,5,5676
7408,B,Flight,5,1,261,5,low,F,10,1713
5679,A,Ship,3,5,212,2,low,F,3,5761
9245,C,Ship,4,1,224,2,low,M,10,4653
9386,F,Ship,5,1,151,3,medium,F,9,5667
3480,F,Ship,3,1,193,4,low,M,5,4700
1066,B,Ship,4,2,166,4,low,F,63,1759
5344,B,Flight,4,2,181,3,low,M,4,5078
6540,F,Ship,6,2,300,5,low,M,3,1696
985,D,Ship,3,3,167,3,medium,F,24,1111
4796,F,Flight,6,4,247,4,low,F,2,1326
1786,B,Flight,4,2,149,4,low,M,40,1102
5146,B,Ship,5,4,97,6,high,M,7,5509
4612,B,Ship,3,4,219,2,medium,M,7,4883
10136,F,Flight,4,1,196,3,medium,F,9,5216
698,F,Flight,3,5,151,2,low,F,16,1422
10661,C,Road,5,1,257,5,medium,F,8,1128
3647,C,Ship,5,5,135,3,medium,M,2,5849
6558,F,Road,6,2,246,4,medium,F,7,1297
3831,A,Road,6,2,290,5,medium,M,8,1512
480,F,Ship,3,5,179,5,low,M,56,1113
8126,F,Ship,3,1,102,4,medium,F,4,5936
10823,C,Flight,3,3,197,3,medium,M,8,4568
5779,D,Ship,4,2,243,5,medium,F,8,1922
3917,C,Ship,4,4,272,2,low,M,10,4826
4235,C,Road,4,3,259,3,low,F,1,4914
6701,C,Road,3,3,136,3,low,M,10,5175
7483,D,Ship,4,2,263,5,low,F,5,1874
10293,A,Ship,4,2,210,3,medium,F,10,5354
1573,D,Ship,2,1,252,3,low,F,12,2800
1976,F,Ship,3,1,187,2,high,M,56,3774
7327,D,Ship,5,3,257,5,medium,M,5,4183
5313,A,Ship,5,5,257,3,medium,F,5,5084
6448,B,Flight,3,3,170,4,low,M,3,4049
10452,F,Ship,5,5,248,5,medium,F,1,1945
490,B,Ship,3,3,235,3,low,M,5,3065
3591,A,Ship,3,4,203,3,medium,M,1,5543
2994,F,Road,4,5,201,4,medium,M,46,3498
7678,B,Flight,6,3,269,4,medium,F,3,1022
5995,D,Ship,3,5,133,8,medium,F,8,5002
6153,A,Road,3,1,226,3,low,F,8,4002
6029,C,Flight,6,4,262,4,low,F,10,1068
7608,F,Ship,3,3,201,2,low,F,2,5361
4654,B,Flight,5,3,234,3,low,F,6,4632
10568,F,Ship,3,5,233,4,low,F,9,4541
3801,A,Ship,5,4,156,4,low,M,1,5533
3563,C,Flight,3,1,203,3,medium,F,3,4137
977,C,Ship,3,2,165,2,low,F,24,1966
2015,C,Ship,3,4,241,3,low,F,50,3074
9027,A,Road,3,4,162,5,low,F,1,4240
8876,F,Ship,5,4,225,5,low,F,6,2000
6160,B,Road,3,4,153,2,medium,M,5,4023
5221,D,Flight,6,3,292,4,low,F,10,1270
7560,F,Ship,4,1,268,4,medium,F,2,4543
8421,A,Ship,5,3,199,3,low,F,3,4885
2148,F,Ship,3,4,150,3,medium,M,47,1511
8423,C,Ship,5,2,208,3,low,M,6,4744
3502,B,Ship,4,2,247,3,medium,M,8,4977
8647,D,Flight,4,5,233,6,low,M,8,1176
10821,A,Flight,4,1,157,5,low,M,10,4871
4150,B,Ship,3,1,241,2,low,M,8,5602
5093,C,Ship,3,5,217,2,medium,F,6,5182
5952,F,Ship,5,2,265,3,low,M,10,4347
5199,A,Road,5,5,271,4,high,F,6,4547
8291,C,Ship,4,5,221,10,high,M,9,4646
10897,D,Ship,4,1,133,4,low,F,10,5258
7267,D,Flight,4,5,223,3,medium,M,7,5832
1731,A,Ship,5,3,181,4,medium,F,32,3893
6405,A,Ship,3,1,203,3,medium,F,4,4965
1336,B,Ship,4,2,256,2,medium,M,10,3128
9569,C,Road,4,2,169,3,low,M,10,4309
8013,A,Ship,5,3,252,5,low,M,3,1474
4782,F,Road,3,4,233,3,medium,F,10,4626
5751,A,Flight,5,4,250,4,medium,M,4,4531
4047,A,Ship,4,5,233,4,low,F,6,4652
8319,A,Ship,7,3,296,4,medium,F,2,1304
7138,B,Flight,5,4,238,8,low,M,3,4046
998,F,Ship,3,5,164,3,medium,F,43,1423
6301,D,Flight,6,4,258,4,low,F,2,1051
3950,F,Road,4,5,174,3,medium,F,8,5576
10552,B,Flight,5,3,119,2,low,M,8,5290
1342,B,Ship,5,3,201,2,low,M,4,3757
5512,B,Ship,6,2,309,4,low,M,7,1941
412,B,Flight,3,4,200,2,medium,M,14,3528
9675,A,Ship,6,5,268,4,medium,M,2,1462
552,F,Flight,3,5,233,3,medium,M,52,3519
3415,D,Road,3,1,258,4,medium,F,6,5365
3353,C,Ship,4,3,244,2,low,M,10,4486
9267,A,Ship,3,3,217,3,medium,M,10,5439
8194,B,Road,4,2,189,2,medium,M,5,4374
3741,A,Ship,5,2,241,3,low,F,10,4244
553,D,Flight,3,4,156,2,low,M,8,1145
646,B,Ship,4,2,124,3,high,M,60,1107
1924,B,Flight,4,1,269,3,medium,F,23,3652
5675,C,Ship,3,5,141,3,medium,M,10,5775
6505,D,Ship,7,1,264,4,medium,F,9,1829
7341,A,Ship,4,2,154,2,medium,F,6,4705
8824,B,Ship,6,2,305,4,low,F,9,1567
8927,C,Ship,6,2,255,4,medium,F,3,1355
10845,A,Ship,5,2,150,3,medium,F,7,5980
9911,C,Ship,6,4,296,4,low,M,4,1973
5478,F,Flight,4,4,198,6,medium,M,9,5730
1700,F,Ship,3,2,223,4,low,F,20,3955
4181,C,Ship,4,5,199,2,medium,M,4,4762
8646,F,Flight,4,4,225,5,low,F,1,1476
2379,A,Ship,5,1,219,3,low,M,14,2447
1105,D,Flight,3,4,188,4,low,F,49,3067
10801,D,Road,5,5,253,6,low,F,1,1300
138,F,Flight,3,5,162,2,medium,M,7,1739
2924,F,Ship,4,3,134,3,high,F,22,1629
5734,B,Road,3,2,170,2,low,M,2,4214
6402,F,Ship,3,3,237,2,medium,M,8,5516
2184,F,Road,3,2,257,3,low,F,25,2334
3418,B,Road,5,3,194,4,low,F,2,5396
8919,A,Flight,5,3,241,5,low,F,2,1834
10005,A,Flight,4,1,204,3,medium,M,3,4310
7906,B,Ship,3,2,139,3,medium,M,4,5531
8043,A,Ship,3,3,307,5,low,F,3,1578
758,F,Ship,4,1,224,2,low,M,8,3638
7,D,Flight,3,4,250,3,low,F,3,2371
2516,F,Ship,4,3,220,3,medium,M,8,3342
1745,C,Ship,3,1,234,3,high,F,60,2596
4498,B,Road,3,4,260,4,low,F,10,4109
1436,F,Ship,6,5,100,4,medium,F,3,1440
2306,F,Road,3,3,155,3,low,M,20,1830
4460,F,Ship,4,3,229,3,low,F,3,5027
1106,F,Flight,5,3,202,3,high,M,41,3536
4646,F,Road,4,1,140,5,medium,M,6,4001
6755,C,Ship,4,1,160,5,low,F,10,4018
224,F,Ship,4,5,116,3,medium,F,9,1314
6415,D,Road,5,2,168,2,low,F,10,5225
10580,F,Ship,5,2,176,4,low,M,10,5532
5084,F,Flight,3,4,157,3,medium,F,6,5611
4533,A,Flight,4,5,140,3,low,F,7,5383
3136,B,Road,6,5,141,3,medium,M,8,5031
8926,B,Ship,7,1,258,4,low,F,3,1482
8336,F,Road,5,4,236,5,medium,F,2,1664
904,B,Ship,4,1,143,2,medium,M,3,1996
2812,B,Ship,3,4,230,2,medium,F,15,2302
2132,F,Ship,3,3,109,2,medium,M,18,1661
5788,B,Ship,7,5,265,4,low,F,9,1393
2772,F,Ship,6,5,249,5,medium,M,26,3897
2560,B,Ship,6,3,221,10,medium,F,13,2219
3413,C,Road,3,2,172,2,low,F,9,4532
5872,B,Road,3,2,178,3,low,F,5,5686
5749,D,Road,4,4,258,7,medium,M,8,5069
750,F,Ship,4,5,185,3,medium,M,17,2824
61,D,Ship,3,1,221,3,low,F,64,2794
1098,F,Flight,3,2,263,3,low,F,57,2113
5293,D,Ship,3,2,205,2,low,M,6,4853
7606,B,Ship,3,1,236,3,low,M,2,4298
7675,D,Flight,5,4,242,5,medium,F,2,1717
10878,F,Ship,4,4,151,2,low,M,8,5724
1328,F,Ship,4,5,113,6,medium,M,25,1538
5239,D,Ship,4,1,139,3,low,F,1,5502
9587,C,Flight,4,5,265,2,low,M,9,5040
7200,F,Ship,7,3,278,4,low,M,2,1038
9831,A,Ship,4,3,213,4,medium,M,8,4220
6386,F,Ship,3,4,269,2,low,F,8,5294
10507,D,Ship,4,5,200,4,low,F,1,4885
10288,B,Flight,3,3,215,2,low,F,2,5661
5202,F,Flight,3,1,176,3,low,M,5,5316
186,F,Ship,3,2,209,3,medium,M,54,3001
6827,C,Road,5,4,248,5,low,F,3,1471
415,D,Flight,2,1,218,2,low,M,15,2745
6544,B,Ship,6,1,261,4,medium,F,8,1524
2726,F,Road,4,3,253,3,high,F,18,2849
4524,F,Flight,3,1,170,3,low,M,3,4454
9160,B,Road,6,3,309,4,medium,M,2,1270
5398,B,Ship,5,3,202,4,low,M,6,5107
1606,B,Ship,5,2,140,4,high,M,58,1175
10380,F,Ship,4,1,171,2,low,F,6,5719
8959,D,Ship,4,2,261,2,medium,F,4,5926
8774,F,Flight,3,1,162,3,medium,F,10,5726
8224,B,Flight,3,4,140,3,low,M,3,5300
9563,C,Ship,4,4,237,3,medium,M,2,4760
6423,A,Road,3,5,258,4,low,F,3,4212
6114,F,Ship,4,2,252,2,high,F,4,5233
5194,B,Road,4,4,268,6,medium,F,3,4834
2370,F,Ship,4,5,144,3,low,M,9,1526
8744,F,Road,4,4,183,2,low,F,7,4572
6486,F,Ship,3,4,260,4,medium,M,10,5425
1382,F,Flight,3,2,243,2,low,F,38,3850
1308,F,Ship,3,1,203,2,medium,F,51,3976
3993,A,Ship,5,4,178,5,low,F,9,4729
10312,B,Ship,3,5,174,3,low,M,7,5672
6552,F,Road,7,3,264,4,medium,M,3,1296
5562,F,Ship,5,5,128,3,low,M,9,5143
8802,F,Ship,5,2,164,3,medium,F,6,4302
7896,F,Ship,3,1,220,2,low,F,7,5653
6368,F,Ship,3,1,266,3,low,M,5,5154
8672,F,Ship,5,1,259,3,low,M,1,5725
9510,F,Ship,5,2,149,2,low,F,6,4661
4454,F,Ship,4,4,106,2,low,F,10,5173
6499,D,Ship,6,1,298,4,low,F,1,1735
2109,A,Ship,4,2,139,3,low,M,29,1365
1646,F,Flight,4,4,143,8,medium,M,12,1326
2604,F,Flight,4,5,194,2,high,M,44,2651
7089,A,Ship,4,1,214,5,medium,M,9,5801
10357,D,Ship,4,2,185,2,medium,M,5,4066
1723,D,Ship,5,3,186,4,medium,F,11,3676
2583,A,Road,5,4,230,2,medium,F,48,3743
9625,D,Ship,6,3,244,5,medium,F,1,1847
7973,C,Ship,4,3,239,2,medium,F,7,5384
6710,F,Flight,5,3,171,2,medium,F,1,5385
8810,F,Ship,3,1,203,10,medium,F,7,5917
7653,A,Road,3,1,164,10,medium,F,6,5603
9044,F,Flight,5,5,225,4,high,F,3,5274
7642,B,Ship,4,3,252,4,low,M,2,5226
7763,C,Ship,6,2,259,5,medium,M,1,1357
4335,A,Ship,5,2,152,3,low,F,2,4172
10376,F,Ship,4,3,216,2,low,M,4,5997
5436,F,Ship,4,5,266,3,medium,F,4,5928
10707,A,Ship,5,4,255,6,low,M,4,1255
136,B,Flight,3,5,157,3,medium,F,4,1889
993,A,Ship,4,3,136,3,medium,M,9,1548
5225,C,Ship,3,1,221,3,high,M,1,4948
9697,D,Ship,7,5,288,4,low,F,1,1269
3129,A,Road,3,1,169,3,high,M,24,1740
7437,A,Ship,6,1,232,5,high,M,10,4345
9042,F,Flight,3,4,181,3,low,M,10,5276
730,B,Ship,3,1,151,2,low,F,4,1748
7292,F,Ship,4,4,194,4,low,F,10,5024
3533,C,Ship,4,4,218,4,low,M,6,4377
5892,F,Flight,3,3,255,2,medium,F,3,4824
7462,B,Ship,5,1,261,5,low,M,5,1837
9067,D,Ship,5,5,196,3,medium,M,7,4084
3033,A,Ship,3,2,141,4,low,M,9,1909
10533,A,Road,5,2,146,2,low,M,2,4075
8445,A,Ship,6,4,281,3,low,F,7,5180
5228,F,Ship,5,1,187,4,medium,F,8,5164
3915,A,Ship,3,1,139,5,medium,F,5,4572
10926,F,Ship,5,1,240,5,low,M,10,1373
1730,F,Ship,3,3,238,3,medium,M,54,2860
2549,C,Ship,3,1,143,6,medium,M,2,1323
7209,A,Ship,6,4,278,5,low,M,5,1180
6746,F,Ship,4,4,203,2,low,F,10,5192
6258,F,Ship,6,2,292,4,low,F,2,1565
6887,C,Ship,6,3,278,4,high,F,3,1033
10611,A,Ship,3,1,257,4,low,M,8,4692
1103,C,Flight,4,1,227,3,medium,M,54,3043
6512,F,Ship,5,2,222,5,low,F,5,1329
1426,B,Ship,5,2,239,2,medium,F,15,2471
8260,B,Ship,5,1,256,5,low,F,5,1970
110,F,Ship,4,1,141,3,medium,M,47,1250
3045,A,Ship,4,4,243,3,low,M,10,3327
7331,C,Ship,4,1,200,3,low,M,5,4686
6656,F,Ship,4,5,272,2,medium,F,1,5378
1985,C,Ship,3,3,154,2,low,F,57,1096
6685,D,Ship,4,3,150,2,high,F,8,4965
1741,D,Ship,4,3,210,3,medium,M,11,2655
5144,F,Ship,5,2,206,2,medium,F,2,5627
6925,D,Ship,6,1,245,4,low,F,10,1606
4129,D,Ship,4,2,272,4,low,M,3,5566
4598,F,Ship,4,4,197,3,low,F,7,5099
8640,F,Flight,4,3,245,5,low,M,4,1470
7107,A,Road,5,4,243,5,low,F,5,1118
1879,D,Ship,3,1,136,2,medium,F,61,1509
5493,A,Flight,5,5,132,2,high,M,6,4392
5352,F,Flight,5,2,254,5,medium,F,2,5655
7102,B,Road,5,2,223,5,medium,M,5,1484
8097,A,Flight,4,2,216,3,low,M,4,4309
10245,A,Ship,3,5,283,2,low,M,2,4207
9640,B,Ship,5,4,191,3,high,F,7,4435
4073,C,Ship,5,3,243,2,low,F,9,4828
4901,C,Ship,4,4,163,6,medium,M,1,4584
10286,F,Flight,4,2,107,2,low,F,8,4460
9415,D,Ship,7,1,301,4,low,M,10,1869
10175,C,Ship,4,4,196,3,medium,F,2,4320
4610,F,Ship,3,2,197,3,medium,F,3,4491
8042,F,Ship,6,2,272,5,low,M,8,1045
5289,A,Ship,2,3,110,5,low,M,3,4124
717,A,Ship,5,3,236,3,high,F,47,3519
5277,A,Ship,6,5,294,4,low,M,4,1302
4038,F,Ship,5,5,243,6,medium,F,9,4587
2314,B,Road,6,4,174,3,medium,F,14,1651
10854,F,Ship,5,3,139,2,medium,F,3,5261
5273,C,Ship,6,2,286,4,low,M,9,1418
2567,C,Ship,2,4,139,8,medium,F,62,1180
1210,B,Road,5,1,238,3,low,M,32,3832
10456,B,Ship,5,1,263,6,low,F,3,1665
8745,A,Road,3,1,228,2,low,F,7,4977
1671,A,Ship,4,2,209,4,low,F,10,3370
9913,D,Ship,6,1,268,4,medium,M,10,1958
10574,F,Ship,3,1,174,3,low,F,9,4380
6330,F,Ship,4,3,228,3,medium,F,1,5129
6511,D,Ship,6,2,246,4,medium,M,7,1071
3958,B,Road,3,3,250,3,low,F,5,4625
9131,C,Ship,7,5,308,4,medium,M,6,1165
10745,C,Ship,5,4,236,5,medium,F,7,1017
3000,F,Road,5,2,168,2,medium,M,20,1539
9087,A,Ship,6,3,218,6,high,M,8,5879
4689,A,Ship,3,4,254,3,medium,M,6,5716
4574,F,Ship,4,4,185,3,medium,M,9,4469
5359,D,Flight,4,3,149,3,low,F,3,5542
8530,B,Ship,4,5,253,3,low,F,9,4205
8958,F,Ship,5,3,182,4,medium,M,5,4770
6474,F,Ship,3,4,216,8,medium,F,8,4616
3443,C,Ship,4,4,235,2,low,M,4,5671
6981,A,Road,4,1,205,5,low,M,10,4944
3614,F,Ship,4,5,274,2,low,F,2,4492
10559,C,Flight,3,5,214,2,medium,F,4,4077
10239,A,Ship,2,5,111,2,low,F,5,4038
5054,F,Road,4,4,145,3,medium,F,3,5424
4751,C,Ship,5,4,272,2,low,F,1,5983
10865,C,Ship,5,3,148,3,low,M,7,4714
10257,A,Road,2,2,163,3,low,M,5,5887
6904,B,Ship,5,2,249,5,low,F,8,1018
435,A,Ship,4,1,216,3,low,F,43,2643
2946,F,Ship,3,2,212,3,medium,F,9,2521
2250,F,Ship,3,4,270,2,low,M,39,3690
7256,F,Road,4,1,152,2,high,M,2,5396
9948,F,Ship,4,2,245,5,medium,M,10,1668
8671,D,Ship,3,1,159,3,low,M,10,4784
1220,F,Road,5,5,169,4,medium,F,23,1922
2074,B,Ship,5,1,214,3,low,M,33,2562
9804,F,Ship,3,4,244,3,medium,M,4,4458
1268,F,Ship,3,2,233,5,low,M,44,2010
5229,A,Ship,5,1,233,3,low,M,10,5289
7945,D,Flight,4,1,145,3,low,M,8,5127
5252,F,Ship,6,4,292,4,low,M,9,1056
2187,A,Road,3,4,202,3,medium,M,28,3707
3988,B,Flight,3,5,257,2,low,M,2,5251
383,C,Ship,5,4,215,2,low,F,45,3501
3297,A,Flight,5,4,233,2,low,F,7,4597
5201,C,Road,5,5,259,3,medium,F,5,4315
6551,C,Road,5,5,244,5,low,M,5,1787
168,F,Ship,4,5,152,3,low,M,43,1709
9703,D,Road,6,3,264,4,medium,F,3,1498
6502,B,Ship,5,2,231,5,low,F,4,1913
7676,F,Flight,5,1,250,4,medium,M,4,1438
5618,F,Flight,5,4,281,3,low,F,10,5675
6527,C,Ship,4,2,142,10,high,F,9,4280
1756,B,Road,5,3,160,3,high,M,25,1977
8297,C,Ship,3,2,215,4,high,M,2,4673
10671,A,Road,5,3,254,5,low,M,10,1501
1242,F,Flight,4,5,227,4,low,F,20,2217
10678,B,Road,5,2,253,2,medium,F,9,5530
1654,B,Flight,5,3,260,2,high,F,63,2715
6698,F,Road,5,1,187,4,medium,F,9,5657
10147,D,Flight,6,3,289,5,medium,F,1,1949
2027,C,Ship,4,2,265,3,low,F,41,3498
5946,F,Ship,3,5,164,3,high,M,10,4639
3646,B,Ship,3,1,244,3,medium,F,1,5695
2131,D,Ship,4,2,271,3,medium,M,50,3448
9940,B,Ship,4,3,218,5,medium,F,9,1024
5466,F,Road,6,4,304,4,low,M,6,1890
8321,C,Ship,6,5,299,4,low,F,1,1629
3003,A,Road,3,1,274,3,low,M,4,2087
2664,F,Ship,4,4,151,2,low,F,38,1001
4282,B,Ship,4,2,224,3,medium,F,3,4511
4144,B,Ship,3,4,122,3,high,F,10,4880
4643,C,Road,4,3,204,2,low,F,7,4717
2080,B,Ship,5,4,228,3,medium,M,42,3145
1982,F,Ship,4,2,176,3,medium,F,12,1750
9905,C,Ship,3,2,179,8,high,M,3,4584
2452,B,Road,4,3,272,4,low,M,61,2857
3223,D,Ship,3,4,223,2,low,M,9,4211
10551,A,Flight,6,3,165,4,low,F,10,5965
906,F,Ship,4,4,147,3,low,M,13,1145
6641,C,Ship,4,1,156,2,low,M,8,5488
8026,B,Ship,7,3,286,4,low,F,5,1866
2890,B,Flight,4,3,149,3,medium,M,17,1990
8764,B,Flight,3,2,257,2,low,F,9,5085
4417,D,Ship,3,5,159,3,medium,M,9,4555
5233,D,Ship,3,3,259,3,medium,F,4,4259
3839,C,Flight,4,1,190,4,medium,F,5,5570
3701,C,Flight,3,4,183,3,low,F,1,5959
2911,D,Ship,3,2,144,3,medium,F,48,1867
9852,F,Road,4,2,219,2,low,F,1,5071
4998,F,Ship,2,2,259,3,low,M,6,4840
10150,B,Flight,5,1,243,5,medium,M,8,1732
800,F,Road,5,5,249,4,medium,F,38,2797
6366,F,Ship,6,1,225,6,low,M,8,5714
6145,D,Road,5,5,161,3,low,F,1,4470
8179,D,Ship,5,3,210,3,low,M,5,4560
9497,C,Ship,3,3,221,3,low,F,5,4388
4851,A,Ship,5,3,150,3,low,M,10,4799
7589,C,Ship,3,1,220,4,medium,M,7,5894
4151,C,Ship,4,1,253,2,low,F,9,4299
6772,B,Ship,4,4,195,4,medium,M,2,5464
1675,D,Ship,3,3,267,2,low,M,18,2435
5269,D,Ship,7,2,296,4,low,F,6,1005
1234,B,Flight,3,5,176,3,high,F,1,1982
1697,C,Ship,4,3,246,3,medium,F,52,2440
2006,F,Ship,4,2,244,2,medium,M,15,2857
8019,A,Ship,4,1,226,5,medium,M,6,1510
2638,B,Ship,3,1,254,4,low,F,33,2542
10725,A,Ship,4,2,249,5,low,M,2,1195
6541,D,Ship,7,5,133,5,low,F,7,1239
6768,F,Ship,3,4,176,3,medium,M,4,5623
3462,F,Ship,3,3,144,2,low,M,6,5994
10826,F,Flight,4,4,258,3,medium,M,8,5324
2895,A,Ship,3,4,98,2,low,F,32,1539
10364,F,Ship,4,2,198,3,low,F,4,5863
1324,B,Ship,5,1,225,2,medium,M,31,3454
4670,F,Flight,4,4,224,5,low,F,9,4902
4735,D,Ship,4,3,169,10,medium,F,6,5106
9276,F,Ship,4,5,142,4,medium,F,6,5027
10284,F,Flight,3,5,177,2,low,F,2,4906
8250,F,Ship,5,1,103,5,low,F,10,5413
7685,C,Flight,5,2,265,4,low,F,7,4883
1387,D,Flight,3,1,180,3,low,F,29,1414
8604,F,Ship,6,5,308,4,low,M,4,1202
3943,D,Ship,5,1,181,4,medium,F,4,5505
10885,D,Ship,4,4,221,3,medium,M,5,4024
9338,F,Ship,4,3,184,7,medium,M,5,5920
5760,F,Flight,6,5,268,4,low,F,2,1324
9744,F,Flight,4,4,146,3,medium,F,6,4672
7232,F,Ship,3,3,202,2,medium,F,1,5220
8782,B,Flight,3,2,199,3,low,F,8,5431
8629,D,Flight,5,5,225,5,low,M,7,1168
7151,C,Ship,5,5,274,5,low,M,7,1875
7114,B,Road,4,5,213,3,low,F,7,4490
544,B,Flight,3,3,231,2,low,M,46,2962
2489,C,Ship,3,4,269,3,medium,F,21,3716
3876,F,Ship,4,5,155,3,medium,M,8,4924
5268,F,Ship,6,2,301,5,medium,M,3,1844
6178,B,Flight,2,1,220,2,medium,F,6,4382
7109,C,Road,6,2,279,4,low,F,5,1836
887,C,Ship,4,2,271,3,low,F,19,2693
5383,D,Ship,3,3,166,2,medium,M,4,4254
4774,B,Road,6,3,274,6,medium,F,1,4632
9455,C,Flight,5,1,241,5,medium,M,3,1379
5591,C,Road,5,5,195,4,medium,M,1,4482
8575,D,Ship,3,2,155,3,low,M,1,5731
5415,A,Ship,5,2,247,3,medium,F,3,4698
6456,F,Flight,5,2,161,3,low,M,8,5804
4354,B,Ship,3,2,208,2,low,F,7,4582
10668,F,Road,4,3,263,6,medium,M,8,1123
4748,F,Ship,5,5,232,7,medium,M,6,5139
2436,F,Ship,3,2,207,2,medium,F,37,2460
747,A,Ship,3,4,214,2,low,M,50,3881
3349,D,Ship,3,1,234,4,high,M,6,4942
3074,F,Ship,5,3,270,3,medium,M,38,3669
8848,B,Ship,4,3,224,3,medium,F,6,5054
3438,F,Flight,4,4,264,3,low,F,2,4279
2226,F,Ship,3,1,147,2,medium,M,52,1934
1792,B,Flight,4,4,137,2,medium,M,37,1447
7812,F,Flight,5,4,228,4,high,F,7,5913
3474,F,Ship,3,2,204,4,low,M,4,4745
10053,A,Ship,4,3,104,5,low,F,6,4617
5001,A,Ship,5,3,131,8,low,F,5,4149
503,C,Ship,3,4,191,4,medium,F,43,2903
1642,B,Flight,5,4,258,2,medium,F,24,2878
6377,C,Ship,3,4,188,4,medium,M,5,5216
7689,A,Flight,4,2,180,2,medium,F,10,5666
4093,D,Road,6,1,127,3,low,F,8,5976
3931,D,Ship,4,5,117,5,medium,F,1,4378
4115,C,Flight,2,1,156,3,medium,M,3,5937
8035,D,Ship,7,2,289,5,low,M,1,1178
9022,B,Road,3,4,228,4,medium,M,6,4947
4128,F,Ship,5,2,176,4,low,M,2,4893
8176,B,Ship,3,5,193,3,medium,F,4,5817
392,F,Road,4,1,178,3,medium,F,63,1573
7700,F,Ship,2,1,149,4,medium,F,7,5434
7386,F,Road,3,1,146,10,low,F,5,4032
3369,A,Ship,4,2,296,2,medium,F,2,1233
6380,F,Ship,5,3,266,3,low,M,4,4969
9663,A,Ship,6,4,292,4,medium,F,1,1372
423,A,Flight,3,2,141,3,low,M,7,1933
10529,C,Road,6,1,235,6,medium,M,3,5591
4891,D,Ship,3,4,232,3,low,F,6,4050
1818,F,Ship,4,1,144,4,low,F,63,1881
