Gender,Height,Weight
Female,165.3,69.7
Female,174.5,75.3
Female,160.1,59.0
Female,160.7,56.3
Female,162.3,59.4
Female,147.8,48.6
Female,146.8,39.1
Female,166.0,63.1
Female,157.6,55.4
Female,159.0,52.1
Female,161.8,63.8
Female,152.7,57.9
Female,171.7,71.6
Female,148.3,38.9
Female,154.7,54.6
Female,170.1,64.8
Female,153.8,48.4
Female,156.5,55.9
Female,158.7,57.5
Female,157.1,53.0
Female,154.6,52.2
Female,168.0,73.6
Female,154.8,50.3
Female,153.7,50.7
Female,168.1,69.7
Female,163.9,63.1
Female,161.1,64.2
Female,158.3,59.6
Female,159.8,56.7
Female,163.9,60.2
Female,164.5,60.6
Female,160.9,65.6
Female,159.5,55.8
Female,161.3,66.3
Female,162.7,67.9
Female,163.4,63.0
Female,160.2,61.7
Female,163.6,63.1
Female,164.3,63.0
Female,170.7,71.8
Female,162.2,57.5
Female,160.8,62.3
Female,150.7,46.5
Female,159.1,61.0
Female,153.5,52.7
Female,156.6,52.0
Female,154.5,48.7
Female,164.1,55.1
Female,154.0,54.6
Female,163.0,66.5
Female,164.4,73.3
Female,152.3,47.0
Female,165.8,63.0
Female,162.2,58.8
Female,160.4,64.4
Female,167.5,68.0
Female,168.0,73.6
Female,159.5,54.6
Female,167.0,64.4
Female,154.9,62.8
Female,162.8,67.7
Female,169.7,71.1
Female,168.7,60.2
Female,167.3,71.7
Female,151.8,47.1
Female,162.8,65.7
Female,151.6,50.1
Female,159.5,64.3
Female,167.5,56.9
Female,160.5,63.3
Female,169.2,72.6
Female,163.9,65.4
Female,156.9,49.9
Female,171.2,73.7
Female,160.7,53.0
Female,155.2,56.1
Female,163.2,60.0
Female,177.8,80.1
Female,173.6,69.7
Female,171.5,77.8
Female,162.7,75.0
Female,158.8,55.1
Female,161.4,65.0
Female,160.1,58.8
Female,167.0,63.3
Female,168.0,68.2
Female,168.1,76.1
Female,166.7,62.7
Female,159.2,61.2
Female,161.9,62.6
Female,154.4,49.5
Female,161.3,51.7
Female,161.1,66.2
Female,157.6,52.3
Female,163.6,57.9
Female,162.1,69.7
Female,158.1,52.9
Female,161.2,60.6
Female,162.8,60.5
Female,162.3,51.0
Female,159.1,60.4
Female,168.7,66.1
Female,162.2,62.2
Female,161.7,70.3
Female,164.5,62.8
Female,168.3,69.8
Female,158.7,53.2
Female,166.3,67.0
Female,155.4,50.6
Female,163.5,59.4
Female,159.3,62.7
Female,154.9,52.4
Female,159.4,53.4
Female,158.0,57.2
Female,168.1,76.1
Female,162.0,61.8
Female,167.1,70.9
Female,161.5,58.3
Female,151.1,49.4
Female,161.8,58.6
Female,153.8,50.1
Female,172.3,74.2
Female,152.4,53.4
Female,163.5,63.2
Female,163.3,59.5
Female,154.1,53.5
Female,158.0,54.4
Female,152.8,49.6
Female,151.5,45.6
Female,162.3,64.9
Female,163.7,63.7
Female,162.8,61.6
Female,158.7,69.5
Female,158.2,62.8
Female,151.7,52.1
Female,166.5,61.1
Female,168.5,71.1
Female,160.6,57.0
Female,159.6,46.4
Female,173.8,69.6
Female,159.3,49.3
Female,163.3,73.6
Female,157.3,57.1
Female,159.4,64.1
Female,160.3,62.2
Female,148.4,51.9
Female,176.2,82.4
Female,171.4,71.3
Female,159.6,58.4
Female,153.1,52.8
Female,170.9,68.5
Female,176.2,82.7
Female,153.4,56.2
Female,158.6,52.7
Female,158.1,64.5
Female,152.6,63.1
Female,166.4,66.6
Female,155.5,59.2
Female,152.9,57.3
Female,156.2,52.7
Female,174.1,68.8
Female,172.7,71.6
Female,153.7,54.9
Female,157.6,64.1
Female,152.9,45.1
Female,168.3,70.0
Female,167.4,62.2
Female,161.6,55.1
Female,157.9,60.8
Female,170.3,66.0
Female,159.3,51.5
Female,148.8,48.6
Female,169.9,66.3
Female,165.6,68.0
Female,161.7,55.5
Female,160.6,61.2
Female,161.2,60.0
Female,167.8,68.4
Female,164.0,64.8
Female,170.4,67.4
Female,165.2,58.7
Female,158.3,63.2
Female,173.7,74.3
Female,156.2,61.9
Female,160.4,60.0
Female,158.0,60.6
Female,166.5,61.1
Female,164.0,62.3
Female,165.3,70.8
Female,157.0,53.7
Female,164.2,61.7
Female,168.2,69.1
Female,161.8,58.0
Female,157.0,55.1
Female,161.4,64.4
Female,162.2,62.2
Female,161.4,61.1
Female,168.0,68.7
Female,158.5,50.3
Female,174.9,75.1
Female,165.7,62.2
Female,151.7,49.8
Female,155.0,54.8
Female,150.1,47.6
Female,156.6,52.5
Female,158.4,58.3
Female,167.7,60.0
Female,163.2,59.6
Female,156.3,56.5
Female,156.5,60.9
Female,165.7,62.3
Female,164.3,54.5
Female,163.1,65.1
Female,156.3,56.9
Female,159.4,62.4
Female,152.7,50.6
Female,169.6,64.8
Female,162.8,59.8
Female,152.7,58.8
Female,163.9,65.0
Female,164.5,66.3
Female,161.5,65.3
Female,157.4,57.7
Female,157.9,60.8
Female,164.9,69.2
Female,159.9,62.0
Female,148.6,51.6
Female,166.8,65.5
Female,158.3,60.8
Female,152.2,54.2
Female,164.3,65.5
Female,164.7,71.9
Female,154.1,56.1
Female,162.0,58.2
Female,172.9,82.9
Female,159.3,52.6
Female,154.8,52.1
Female,160.9,55.4
Female,170.7,70.8
Female,148.1,53.1
Female,172.8,77.9
Female,152.4,60.5
Female,162.8,66.6
Female,176.4,74.6
Female,166.9,63.5
Female,168.6,69.6
Female,164.5,61.6
Female,159.6,64.7
Female,144.7,48.6
Female,156.9,51.3
Female,172.1,69.2
Female,165.8,70.4
Female,160.1,54.4
Female,161.1,60.0
Female,152.3,56.0
Female,171.3,71.1
Female,161.4,58.6
Female,161.5,66.0
Female,162.4,59.9
Female,159.1,66.6
Female,148.9,51.7
Female,157.6,52.8
Female,165.3,67.7
Female,164.0,61.0
Female,157.9,60.7
Female,153.4,53.8
Female,144.0,44.1
Female,158.6,60.0
Female,165.5,68.9
Female,157.3,52.6
Female,138.7,32.4
Female,141.6,49.0
Female,158.2,59.0
Female,158.9,57.2
Female,158.5,64.8
Female,152.9,44.8
Female,156.6,61.1
Female,171.0,74.8
Female,174.7,80.0
Female,153.8,46.5
Female,162.1,66.0
Female,167.0,65.4
Female,153.0,49.5
Female,159.8,53.6
Female,169.4,66.7
Female,159.3,50.0
Female,166.2,63.8
Female,156.7,56.6
Female,171.5,71.5
Female,156.5,53.1
Female,162.4,68.0
Female,168.4,69.5
Female,173.3,73.9
Female,169.3,73.6
Female,163.4,67.4
Female,170.9,73.7
Female,157.1,48.4
Female,156.6,53.5
Female,157.7,46.8
Female,163.5,57.4
Female,175.6,75.2
Female,161.1,62.8
Female,167.3,68.5
Female,160.9,63.0
Female,168.2,67.1
Female,174.7,76.6
Female,164.3,69.2
Female,164.4,69.4
Female,166.6,70.0
Female,168.2,65.9
Female,165.4,71.5
Female,167.1,69.3
Female,169.4,67.3
Female,157.3,59.3
Female,167.8,72.7
Female,170.6,72.7
Female,144.7,40.4
Female,162.8,71.5
Female,160.5,63.7
Female,147.3,41.8
Female,159.1,58.8
Female,170.9,66.4
Female,175.5,74.2
Female,158.4,59.3
Female,164.7,72.4
Female,158.1,55.7
Female,179.4,83.1
Female,166.1,63.8
Female,160.8,61.0
Female,168.3,72.0
Female,168.4,60.2
Female,160.6,54.1
Female,163.6,53.2
Female,177.8,85.6
Female,177.1,72.4
Female,157.2,50.3
Female,163.1,71.8
Female,158.8,57.2
Female,163.2,56.7
Female,159.5,56.6
Female,158.1,55.6
Female,160.2,60.8
Female,157.4,59.4
Female,150.3,52.4
Female,168.6,68.1
Female,165.3,67.7
Female,154.2,59.3
Female,159.1,56.2
Female,154.8,48.0
Female,174.9,80.9
Female,161.5,65.5
Female,163.1,66.0
Female,163.7,69.4
Female,144.2,43.2
Female,170.2,68.8
Female,175.2,83.3
Female,151.8,45.5
Female,163.6,59.7
Female,156.4,62.2
Female,160.4,63.8
Female,147.4,45.6
Female,169.1,65.0
Female,170.1,63.5
Female,167.7,62.5
Female,164.1,67.4
Female,167.5,61.7
Female,166.8,65.1
Female,153.1,51.3
Female,159.9,59.3
Female,167.9,76.0
Female,163.3,60.3
Female,163.0,67.7
Female,162.7,62.9
Female,159.1,55.5
Female,161.5,61.1
Female,155.7,54.3
Female,164.2,54.1
Female,162.3,57.4
Female,150.7,47.8
Female,168.0,65.0
Female,164.2,66.2
Female,153.2,50.8
Female,169.8,74.5
Female,159.7,60.8
Female,152.8,50.2
Female,160.7,58.3
Female,160.4,53.2
Female,170.7,74.9
Female,152.8,59.3
Female,175.2,69.1
Female,157.2,69.6
Female,172.1,78.2
Female,157.6,56.8
Female,158.0,55.2
Female,164.4,60.1
Female,162.5,72.4
Female,162.4,63.3
Female,160.1,65.5
Female,160.9,65.4
Female,156.8,48.3
Female,165.9,70.1
Female,157.1,53.7
Female,168.0,65.9
Female,168.7,64.5
Female,161.4,59.8
Female,165.6,67.2
Female,165.6,59.1
Female,171.4,70.9
Female,160.0,58.9
Female,157.9,55.2
Female,166.1,64.8
Female,174.8,79.4
Female,173.2,72.1
Female,152.5,44.0
Female,156.0,54.2
Female,171.3,75.7
Female,161.5,53.4
Female,167.1,54.3
Female,159.1,62.0
Female,162.1,62.1
Female,164.9,61.2
Female,158.6,53.5
Female,151.8,46.4
Female,162.3,67.6
Female,165.5,65.9
Female,167.1,62.0
Female,155.6,50.0
Female,145.3,47.2
Female,165.1,65.0
Female,158.7,62.2
Female,151.7,58.5
Female,168.9,67.4
Female,154.8,55.9
Female,158.7,53.8
Female,165.7,70.5
Female,162.0,58.2
Female,149.5,41.9
Female,151.9,63.3
Female,163.8,66.6
Female,159.0,58.0
Female,163.2,55.5
Female,166.4,58.5
Female,158.4,67.5
Female,165.2,62.1
Female,160.9,65.4
Female,175.1,71.5
Female,161.2,60.8
Female,165.3,62.2
Female,153.9,52.8
Female,160.5,60.6
Female,156.5,53.9
Female,148.3,46.3
Female,169.3,71.8
Female,148.6,58.4
Female,160.7,65.2
Female,176.4,77.0
Female,158.6,55.6
Female,160.2,42.4
Female,160.8,55.0
Female,167.9,70.1
Female,163.9,56.7
Female,162.7,59.6
Female,162.2,59.1
Female,176.8,77.1
Female,171.2,76.9
Female,159.6,57.8
Female,159.9,56.4
Female,168.0,70.7
Female,161.0,65.9
Female,166.3,70.6
Female,152.4,52.5
Female,158.9,50.5
Female,154.5,60.7
Female,162.8,57.6
Female,158.1,55.4
Female,163.8,67.2
Female,153.4,57.6
Female,156.2,49.0
Female,163.8,63.4
Female,152.2,56.9
Female,142.4,40.6
Female,171.3,71.4
Female,159.1,52.1
Female,151.8,47.7
Female,167.6,64.4
Female,151.9,49.7
Female,171.9,74.3
Female,155.0,49.4
Female,156.9,56.1
Female,161.1,60.2
Female,155.8,63.4
Female,162.6,66.1
Female,176.1,70.1
Female,156.4,55.4
Female,164.8,59.2
Female,168.3,64.1
Female,162.8,60.0
Female,157.3,59.8
Female,161.9,58.9
Female,162.5,59.2
Female,153.2,54.7
Female,167.8,71.5
Female,173.8,69.7
Female,164.3,54.0
Female,161.6,56.1
Female,147.2,53.9
Female,160.0,62.0
Female,159.1,59.8
Female,167.1,73.0
Female,153.0,61.5
Female,163.9,56.5
Female,163.7,68.9
Female,157.0,55.0
Female,159.9,57.9
Female,155.0,50.5
Female,161.1,58.6
Female,146.0,43.7
Female,159.8,62.0
Female,168.2,68.7
Female,151.4,52.3
Female,162.2,53.0
Female,160.0,70.0
Female,160.1,59.9
Female,168.7,64.8
Female,165.1,67.2
Female,150.5,45.7
Female,174.5,74.9
Female,163.7,62.6
Female,160.2,57.9
Female,170.4,72.8
Female,159.4,63.5
Female,168.6,71.0
Female,152.7,55.8
Female,159.4,60.2
Female,171.3,73.7
Female,164.5,64.5
Female,158.0,54.3
Female,160.9,57.3
Female,168.3,65.7
Female,152.1,58.6
Female,160.6,64.6
Female,175.5,80.3
Female,168.1,62.6
Female,155.7,54.2
Female,153.1,48.5
Female,160.6,63.4
Female,161.3,54.8
Female,157.0,52.7
Female,169.1,72.0
Female,163.8,60.5
Female,154.6,54.6
Female,161.6,62.0
Female,155.7,55.3
Female,160.2,52.8
Female,142.5,47.6
Female,160.5,57.3
Female,160.1,63.2
Female,170.0,66.2
Female,164.6,72.5
Female,163.8,61.1
Female,176.0,81.1
Female,155.9,50.5
Female,167.1,73.0
Female,173.9,79.9
Female,152.7,55.7
Female,158.9,56.2
Female,166.6,68.7
Female,171.8,79.3
Female,163.5,58.7
Female,154.7,56.2
Female,157.5,50.3
Female,150.2,58.8
Female,159.7,50.6
Female,165.4,64.5
Female,156.6,51.1
Female,148.9,46.5
Female,176.9,80.6
Female,171.6,72.9
Female,157.9,61.5
Female,158.3,61.8
Female,154.6,51.8
Female,168.1,66.5
Female,147.6,44.6
Female,166.7,65.3
Female,168.8,67.7
Female,161.6,65.3
Female,158.5,62.2
Female,166.3,72.1
Female,161.1,56.6
Female,155.9,56.7
Female,162.9,66.6
Female,150.7,45.4
Female,166.2,68.0
Female,146.8,46.9
Female,149.9,53.0
Female,168.1,64.7
Female,162.6,62.0
Female,164.1,70.3
Female,165.3,64.6
Female,154.3,51.4
Female,158.5,58.9
Female,151.0,50.9
Female,148.6,42.3
Female,160.3,65.9
Female,158.5,55.1
Female,163.1,76.5
Female,160.0,63.0
Female,159.1,56.2
Female,151.7,56.6
Female,159.3,61.5
Female,147.7,40.5
Female,167.0,61.5
Female,154.6,44.3
Female,160.4,62.6
Female,161.3,56.0
Female,160.3,61.6
Female,175.7,79.8
Female,165.4,69.8
Female,159.2,49.5
Female,162.5,62.2
Female,161.7,57.0
Female,166.0,63.8
Female,162.7,58.3
Female,173.7,71.5
Female,155.2,45.9
Female,164.0,62.3
Female,176.2,82.9
Female,161.0,60.9
Female,144.2,35.9
Female,162.1,60.1
Female,149.5,54.2
Female,168.3,74.2
Female,160.2,61.0
Female,162.0,60.2
Female,158.8,58.6
Female,157.0,56.2
Female,161.3,55.9
Female,155.0,54.6
Female,161.3,60.4
Female,156.3,53.4
Female,159.1,55.7
Female,163.1,62.5
Female,167.1,71.3
Female,162.0,54.8
Female,155.4,49.7
Female,150.8,48.1
Female,159.3,64.8
Female,157.3,51.5
Female,157.5,59.6
Female,147.7,47.7
Female,171.2,66.8
Female,157.7,54.3
Female,166.4,72.2
Female,159.0,58.1
Female,163.7,73.7
Female,161.2,59.9
Female,162.7,65.5
Female,159.7,55.7
Female,157.1,50.3
Female,159.5,58.4
Female,153.4,51.2
Female,157.3,64.2
Female,168.8,73.7
Female,156.5,56.5
Female,159.0,64.1
Female,157.6,54.2
Female,157.2,55.6
Female,164.7,62.8
Female,149.7,50.5
Female,161.3,61.9
Female,158.4,56.3
Female,167.3,70.7
Female,165.0,64.2
Female,169.5,55.7
Female,155.7,51.5
Female,161.3,55.8
Female,164.2,65.2
Female,176.3,82.5
Female,158.3,48.5
Female,162.4,57.6
Female,171.7,79.1
Female,170.5,69.9
Female,153.7,60.6
Female,157.1,64.2
Female,168.9,66.5
Female,173.9,77.8
Female,173.2,65.5
Female,155.2,49.2
Female,161.0,66.0
Female,168.5,67.4
Female,167.8,65.0
Female,164.4,75.8
Female,171.5,72.6
Female,156.9,51.3
Female,165.6,61.4
Female,153.5,59.3
Female,161.2,57.7
Female,157.7,53.0
Female,161.7,60.0
Female,152.5,52.5
Female,163.1,64.0
Female,163.4,62.9
Female,153.9,49.5
Female,162.4,60.3
Female,162.0,61.1
Female,155.5,47.4
Female,163.1,69.4
Female,157.5,56.8
Female,157.9,65.4
Female,152.0,46.1
Female,161.7,61.4
Female,165.1,64.1
Female,158.7,60.1
Female,152.9,46.3
Female,164.2,62.2
Female,156.0,67.2
Female,163.5,70.3
Female,156.1,54.8
Female,164.2,61.3
Female,163.0,60.5
Female,174.5,81.1
Female,163.3,66.5
Female,161.5,67.0
Female,165.7,62.9
Female,168.6,62.3
Female,156.5,53.1
Female,164.6,69.4
Female,154.1,53.6
Female,176.6,74.3
Female,168.1,71.6
Female,166.2,65.0
Female,150.3,49.8
Female,165.9,64.2
Female,153.1,52.3
Female,163.7,72.3
Female,150.8,49.8
Female,164.7,62.5
Female,166.7,56.0
Female,170.0,65.0
Female,161.7,61.6
Female,146.7,40.7
Female,174.6,79.2
Female,167.5,68.4
Female,163.3,55.2
Female,169.0,68.5
Female,169.8,70.8
Female,169.5,73.8
Female,162.3,63.1
Female,145.2,42.8
Female,169.7,57.7
Female,154.5,54.9
Female,171.8,77.0
Female,160.1,53.1
Female,152.2,47.9
Female,156.3,57.3
Female,167.7,66.8
Female,167.2,66.7
Female,157.6,52.5
Female,170.3,63.9
Female,157.8,56.8
Female,153.1,57.6
Female,165.1,63.7
Female,156.8,60.9
Female,172.5,78.1
Female,164.7,65.1
Female,165.1,68.6
Female,165.2,68.5
Female,165.7,68.2
Female,173.6,72.2
Female,168.7,58.7
Female,146.8,51.0
Female,160.2,59.6
Female,151.8,57.6
Female,147.6,52.8
Female,147.2,44.3
Female,149.4,49.2
Female,166.5,64.7
Female,166.0,66.7
Female,160.1,52.6
Female,167.0,62.5
Female,168.8,69.3
Female,161.6,59.6
Female,151.4,48.7
Female,162.5,67.3
Female,158.4,51.7
Female,162.8,62.0
Female,164.7,63.1
Female,158.9,61.5
Female,155.6,61.3
Female,160.6,63.0
Female,161.1,65.7
Female,152.7,49.6
Female,172.3,77.9
Female,160.2,66.2
Female,161.0,67.0
Female,159.2,52.7
Female,159.2,54.8
Female,161.5,53.3
Female,160.9,57.2
Female,148.7,59.6
Female,165.3,72.9
Female,162.3,65.3
Female,166.3,65.5
Female,165.6,56.8
Female,164.0,68.6
Female,153.6,56.9
Female,164.9,69.4
Female,170.5,75.0
Female,184.0,80.7
Female,165.7,79.1
Female,154.5,49.3
Female,156.7,61.1
Female,166.4,77.6
Female,162.1,60.7
Female,163.2,65.4
Female,156.7,60.3
Female,162.3,58.1
Female,149.9,48.2
Female,164.6,66.2
Female,166.2,68.2
Female,157.2,58.3
Female,144.5,45.3
Female,150.2,46.7
Female,161.2,57.8
Female,154.1,50.4
Female,160.0,58.7
Female,177.3,73.8
Female,168.8,74.8
Female,155.2,51.9
Female,168.6,67.8
Female,171.1,65.5
Female,163.6,73.7
Female,161.3,57.5
Female,168.1,67.8
Female,158.4,53.4
Female,162.5,66.4
Female,161.4,54.9
Female,165.8,60.6
Female,157.6,51.7
Female,162.1,54.7
Female,167.8,71.9
Female,166.1,71.7
Female,150.9,56.3
Female,165.4,59.0
Female,159.6,57.5
Female,165.8,71.7
Female,153.4,52.4
Female,150.3,48.1
Female,162.5,63.4
Female,158.7,56.3
Female,166.7,69.8
Female,163.4,61.3
Female,172.5,71.7
Female,162.0,65.2
Female,155.0,48.5
Female,155.7,52.5
Female,160.3,53.5
Female,173.5,68.1
Female,154.2,57.0
Female,146.2,44.7
Female,149.1,54.5
Female,159.3,45.5
Female,164.0,69.7
Female,160.2,58.3
Female,170.3,65.5
Female,156.0,48.2
Female,169.0,70.5
Female,162.0,66.2
Female,160.3,61.8
Female,156.9,52.4
Female,168.1,66.0
Female,156.7,53.4
Female,154.7,51.7
Female,158.4,59.8
Female,171.0,76.5
Female,171.3,72.7
Female,166.9,64.5
Female,163.8,57.4
Female,170.7,69.8
Female,164.3,65.2
Female,167.9,63.6
Female,156.8,60.1
Female,165.0,56.1
Female,160.5,63.7
Female,156.8,55.8
Female,163.1,62.1
Female,168.1,57.3
Female,159.5,57.3
Female,158.2,63.1
Female,157.4,64.3
Female,160.5,56.7
Female,161.4,68.6
Female,162.1,55.7
Female,149.2,48.1
Female,166.2,66.7
Female,160.8,58.7
Female,160.4,57.4
Female,158.0,57.6
Female,155.5,51.2
Female,164.4,65.3
Female,169.5,65.5
Female,157.1,60.1
Female,160.4,64.2
Female,171.2,67.4
Female,159.1,54.9
Female,172.7,78.1
Female,160.4,64.3
Female,162.9,55.0
Female,145.0,42.5
Female,173.8,74.3
Female,159.0,66.2
Female,176.3,71.2
Female,160.4,62.0
Female,147.6,46.3
Female,165.8,56.8
Female,154.3,53.1
Female,171.7,68.2
Female,163.6,62.7
Female,155.3,61.4
Female,157.0,57.7
Female,170.5,67.5
Female,158.9,59.5
Female,170.5,70.7
Female,164.6,69.3
Female,167.6,67.5
Female,157.7,56.9
Female,163.0,51.0
Female,164.1,62.6
Female,158.2,67.1
Female,159.5,63.7
Female,160.2,70.4
Female,163.2,68.1
Female,171.2,71.1
Female,163.5,62.7
Female,167.5,70.8
Female,161.9,68.6
Female,178.7,84.3
Female,167.8,65.8
Female,162.3,56.8
Female,167.2,69.6
Female,139.4,35.7
Female,158.0,57.7
Female,171.3,77.5
Female,170.4,70.2
Female,162.7,64.9
Female,148.3,48.4
Female,150.2,47.2
Female,166.3,61.2
Female,157.7,56.4
Female,168.6,69.9
Female,172.4,67.1
Female,166.2,66.7
Female,162.1,61.2
Female,170.2,82.5
Female,167.3,75.0
Female,158.4,54.7
Female,149.2,50.1
Female,186.4,86.2
Female,163.2,63.6
Female,155.4,56.5
Female,153.4,52.2
Female,169.2,69.1
Female,162.4,59.6
Female,167.5,65.8
Female,157.1,60.1
Female,169.4,64.8
Female,173.4,72.0
Female,174.6,74.4
Female,158.3,47.7
Female,160.2,66.6
Female,144.3,38.2
Female,162.8,58.2
Female,166.0,63.2
Female,157.4,60.2
Female,173.0,69.0
Female,159.4,60.5
Female,157.1,53.9
Female,156.8,60.2
Female,168.2,63.7
Female,170.6,70.9
Female,168.0,69.0
Female,163.7,64.8
Female,158.4,58.7
Female,154.0,53.6
Female,163.9,58.9
Female,153.4,56.7
Female,152.2,46.5
Female,154.7,54.9
Female,172.7,71.9
Female,167.4,67.6
Female,160.0,64.7
Female,161.0,57.0
Female,174.3,79.4
Female,162.8,66.5
Female,170.5,73.8
Female,151.2,56.6
Female,158.1,54.6
Female,164.9,67.7
Female,172.0,73.2
Female,162.4,64.9
Female,165.6,70.6
Female,161.9,69.0
Female,162.6,65.0
Female,167.3,63.0
Female,171.9,79.4
Female,163.6,57.0
Female,170.3,70.1
Female,145.1,44.8
Female,159.8,53.3
Female,162.7,62.9
Female,172.2,73.6
Female,152.4,51.7
Female,156.1,57.3
Female,151.7,43.5
Female,163.4,62.9
Female,155.1,51.3
Female,164.2,62.7
Female,167.9,69.5
Female,151.4,49.6
Female,166.4,69.4
Female,167.9,70.1
Female,170.5,68.9
Female,155.7,57.6
Female,154.5,57.8
Female,155.9,58.3
Female,175.1,70.6
Female,164.9,68.7
Female,165.9,67.8
Female,158.7,52.8
Female,171.4,73.0
Female,150.9,43.0
Female,169.9,64.1
Female,159.6,69.2
Female,156.0,57.1
Female,164.2,65.1
Female,150.8,53.9
Female,164.7,69.4
Female,161.3,62.7
Female,152.2,52.4
Female,170.7,77.6
Female,152.8,53.9
Female,163.3,61.7
Female,172.6,76.6
Female,156.1,47.3
Female,158.4,59.0
Female,157.4,60.2
Female,179.7,81.7
Female,157.6,49.1
Female,163.2,63.8
Female,160.4,56.9
Female,161.8,63.0
Female,162.5,67.0
Female,164.9,67.1
Female,160.9,62.6
Female,177.4,80.9
Female,167.4,72.2
Female,170.5,76.2
Female,168.2,65.6
Female,160.9,61.9
Female,157.3,57.6
Female,146.8,57.2
Female,149.2,43.9
Female,160.1,62.5
Female,155.0,54.5
Female,171.9,71.0
Female,154.5,56.2
Female,160.9,74.0
Female,168.9,65.2
Female,154.8,59.8
Female,159.6,55.5
Female,159.6,60.0
Female,166.9,64.7
Female,154.8,57.5
Female,153.2,39.0
Female,165.3,64.3
Female,164.0,56.7
Female,166.1,61.8
Female,158.1,61.7
Female,166.5,62.8
Female,173.5,76.2
Female,164.4,63.3
Female,160.0,59.9
Female,154.3,50.0
Female,152.4,51.6
Female,155.5,52.5
Female,168.1,70.0
Female,155.7,60.0
Female,159.6,60.0
Female,160.3,60.6
Female,162.1,60.0
Female,168.1,66.1
Female,165.5,62.8
Female,145.4,46.1
Female,148.4,48.0
Female,169.7,67.9
Female,161.8,57.1
Female,155.6,58.0
Female,176.4,73.7
Female,160.0,58.6
Female,162.7,51.7
Female,164.7,66.9
Female,172.2,62.6
Female,159.6,56.9
Female,153.9,55.8
Female,156.5,49.8
Female,168.4,61.1
Female,155.6,49.8
Female,168.5,71.5
Female,166.2,63.4
Female,161.8,61.8
Female,153.2,54.2
Female,161.6,62.0
Female,161.4,60.6
Female,162.2,67.0
Female,164.7,63.6
Female,164.3,59.1
Female,155.9,55.8
Female,159.6,66.4
Female,152.9,59.6
Female,161.2,59.3
Female,162.3,63.8
Female,161.7,68.0
Female,155.5,53.7
Female,162.2,65.7
Female,164.2,59.5
Female,159.3,71.8
Female,152.5,56.6
Female,162.8,60.9
Female,165.6,67.6
Female,162.7,65.6
Female,170.5,73.5
Female,159.6,61.2
Female,170.1,72.1
Female,162.6,53.7
Female,171.0,71.9
Female,153.0,54.9
Female,156.8,54.5
Female,159.5,62.4
Female,156.1,57.9
Female,163.8,62.9
Female,161.2,62.7
Female,168.8,69.2
Female,158.4,56.6
Female,161.6,61.1
Female,165.5,68.4
Female,145.2,41.6
Female,163.9,58.6
Female,152.3,46.0
Female,165.0,56.4
Female,179.0,79.4
Female,169.0,68.9
Female,158.9,64.6
Female,158.4,65.1
Female,158.4,55.4
Female,170.0,70.8
Female,164.5,62.3
Female,166.8,62.8
Female,170.4,72.4
Female,156.0,58.1
Female,152.8,45.7
Female,155.6,47.0
Female,160.9,59.8
Female,154.6,48.7
Female,169.8,74.9
Female,164.5,64.1
Female,145.5,42.9
Female,166.6,68.3
Female,157.9,60.0
Female,148.9,44.7
Female,160.6,55.4
Female,168.2,64.7
Female,159.2,67.5
Female,165.2,64.3
Female,179.9,87.2
Female,153.9,53.0
Female,157.4,63.0
Female,146.4,45.1
Female,149.0,41.5
Female,150.1,45.1
Female,164.1,64.2
Female,161.0,67.6
Female,166.5,62.2
Female,158.3,58.6
Female,161.2,61.8
Female,148.7,50.2
Female,162.0,66.0
Female,159.5,59.5
Female,175.7,78.4
Female,165.5,67.0
Female,144.1,47.0
Female,158.5,60.9
Female,159.9,57.5
Female,153.2,50.8
Female,165.6,64.6
Female,164.1,67.9
Female,149.6,52.8
Female,165.2,67.9
Female,167.5,70.7
Female,156.6,48.9
Female,162.3,60.5
Female,165.0,56.8
Female,154.1,45.9
Female,155.3,49.7
Female,157.7,55.3
Female,156.3,56.7
Female,152.8,51.3
Female,164.0,67.8
Female,174.5,68.6
Female,161.2,59.1
Female,158.8,57.2
Female,156.8,66.0
Female,168.9,62.8
Female,146.2,49.1
Female,158.3,56.2
Female,166.0,66.2
Female,170.7,76.0
Female,165.7,65.3
Female,172.1,67.4
Female,154.8,62.0
Female,149.5,46.7
Female,161.4,59.2
Female,170.2,66.0
Female,155.8,56.2
Female,160.0,64.7
Female,157.6,51.9
Female,153.2,49.0
Female,159.0,62.0
Female,166.8,63.9
Female,162.4,64.5
Female,162.7,63.2
Female,164.4,66.8
Female,170.4,74.1
Female,144.1,41.6
Female,177.5,78.1
Female,161.2,62.1
Female,163.5,57.8
Female,159.5,53.2
Female,159.3,57.6
Female,166.1,65.7
Female,172.4,73.9
Female,172.1,75.6
Female,167.9,70.7
Female,167.1,71.2
Female,153.0,56.2
Female,167.3,70.4
Female,155.4,52.0
Female,177.9,75.9
Female,169.1,75.3
Female,163.7,58.0
Female,161.6,62.8
Female,168.2,64.2
Female,151.0,53.1
Female,157.9,57.5
Female,165.7,70.0
Female,160.3,60.6
Female,151.5,46.0
Female,149.8,51.2
Female,168.4,74.8
Female,176.9,84.5
Female,168.7,69.5
Female,166.7,64.1
Female,165.3,66.1
Female,163.7,65.7
Female,140.1,40.3
Female,163.9,63.0
Female,161.7,60.2
Female,162.3,61.6
Female,161.9,59.0
Female,169.2,69.1
Female,172.8,69.0
Female,164.2,70.4
