"시도교육청","지역교육청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년 전입학생수","1학년 전출학생수","1학년 전체학생수","2학년 전입학생수","2학년 전출학생수","2학년 전체학생수","3학년 전입학생수","3학년 전출학생수","3학년 전체학생수","4학년 전입학생수","4학년 전출학생수","4학년 전체학생수","5학년 전입학생수","5학년 전출학생수","5학년 전체학생수","6학년 전입학생수","6학년 전출학생수","6학년 전체 학생수","전입학생수(계)","전출학생수(계)","전체학생수(계)"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002053","방곡초등학교","02","공립","N","","11","14","217","12","22","191","11","14","213","11","26","228","11","9","155","14","2","135","70","87","1139"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002054","녹산초등학교","02","공립","N","","15","18","219","24","21","213","17","22","215","10","31","195","12","17","165","4","12","114","82","121","1121"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 해운대구","S020002055","해원초등학교","02","공립","N","","12","0","184","9","1","174","5","0","198","7","0","175","11","0","167","0","0","143","44","1","1041"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 동래구","S020002066","온샘초등학교","02","공립","N","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002071","정원초등학교","02","공립","N","","9","15","217","19","20","223","11","14","251","14","23","266","10","8","238","10","14","203","73","94","1398"
"부산광역시교육청","부산광역시서부교육지원청","부산광역시 서구","S020002091","부산알로이시오초등학교","02","사립","N","","0","0","6","1","0","5","0","0","6","1","0","24","0","0","19","0","0","12","2","0","72"
"부산광역시교육청","부산광역시동래교육지원청","부산광역시 금정구","S020002149","금빛초등학교","02","공립","N","","4","6","124","7","10","130","7","9","152","4","9","172","6","7","141","3","8","159","31","49","878"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 북구","S020002177","화정초등학교","02","공립","N","","6","0","134","7","13","128","6","7","139","4","8","121","5","5","145","3","5","125","31","38","792"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002182","모전초등학교","02","공립","N","","7","10","309","13","22","301","14","30","302","12","20","274","13","21","269","3","11","215","62","114","1670"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002198","가동초등학교","02","공립","N","","8","6","211","18","13","215","10","18","206","17","16","218","9","9","169","7","6","164","69","68","1183"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002202","송정초등학교","02","공립","N","","18","4","140","14","8","131","18","7","125","19","5","122","20","6","120","14","5","75","103","35","713"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002213","오션초등학교","02","공립","N","","5","6","193","11","12","183","7","14","191","9","9","172","5","17","180","5","5","157","42","63","1076"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002232","신명초등학교","02","공립","N","","10","4","257","8","32","268","11","22","258","17","22","202","8","21","221","8","6","136","62","107","1342"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002257","명일초등학교","02","공립","N","","0","5","163","0","4","133","0","2","115","2","1","86","1","1","57","1","1","43","4","14","597"
"부산광역시교육청","부산광역시북부교육지원청","부산광역시 강서구","S020002276","명원초등학교","02","공립","N","","8","12","342","46","19","289","59","16","249","63","12","243","40","12","204","24","9","165","240","80","1492"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002277","일광초등학교","02","공립","N","","5","4","174","22","7","179","34","7","164","28","4","139","16","5","132","23","5","93","128","32","881"
"부산광역시교육청","부산광역시해운대교육지원청","부산광역시 기장군","S020002312","해빛초등학교","02","공립","N","","7","3","163","104","4","98","108","1","105","91","2","84","81","1","76","56","1","51","447","12","577"
"대구광역시교육청","교육부","대구광역시 중구","S000003493","경북대학교사범대학부설초등학교","02","국립","N","","0","0","82","1","1","96","2","2","96","1","6","91","4","4","95","0","0","96","8","13","556"
"대구광역시교육청","교육부","대구광역시 달서구","S000003506","대구교육대학교대구부설초등학교","02","국립","N","","0","0","73","0","0","73","0","0","72","0","0","74","0","1","74","0","0","71","0","1","437"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000406","남대구초등학교","02","공립","N","","0","0","28","1","0","20","3","2","24","0","0","21","2","1","21","0","3","28","6","6","142"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000407","대구감삼초등학교","02","공립","N","","1","1","37","5","3","39","2","3","34","3","7","39","0","6","47","1","4","31","12","24","227"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000408","대구감천초등학교","02","공립","N","","2","3","53","2","4","49","2","5","64","3","3","50","3","6","70","0","2","64","12","23","350"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000409","대구남덕초등학교","02","공립","N","","0","0","38","1","2","59","2","2","38","1","6","47","1","5","43","4","1","24","9","16","249"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000410","대구남도초등학교","02","공립","N","","1","4","89","1","7","84","7","8","98","4","8","104","7","6","96","2","4","95","22","37","566"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000411","대구남명초등학교","02","공립","N","","0","3","36","1","5","38","1","3","29","1","1","30","1","3","33","2","0","33","6","15","199"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000412","대구남부초등학교","02","공립","N","","1","2","52","5","4","57","4","2","71","4","2","56","5","8","63","5","1","56","24","19","355"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000413","대구남송초등학교","02","공립","N","","1","2","35","3","4","55","0","5","53","1","6","54","2","2","62","0","1","54","7","20","313"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000414","대구내당초등학교","02","공립","N","","3","1","40","1","4","45","4","2","36","3","1","46","1","1","40","1","1","33","13","10","240"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000415","대구노전초등학교","02","공립","N","","1","4","75","0","3","61","1","7","83","4","5","79","1","3","83","5","4","91","12","26","472"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000416","대구대곡초등학교","02","공립","N","","1","0","73","0","0","78","3","0","80","0","7","90","0","1","79","0","1","91","4","9","491"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000417","대구대남초등학교","02","공립","N","","3","2","65","3","4","77","4","8","75","6","4","68","2","4","87","2","4","79","20","26","451"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000418","대구대덕초등학교","02","공립","N","","2","3","41","2","5","43","2","3","31","2","1","35","4","2","40","1","0","38","13","14","228"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000419","대구대명초등학교","02","공립","N","","4","1","84","5","4","96","2","9","95","7","6","111","4","3","80","3","1","81","25","24","547"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000420","대구대봉초등학교","02","공립","N","","4","5","80","1","6","78","2","4","89","0","12","104","4","5","97","0","2","83","11","34","531"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000421","대구대서초등학교","02","공립","N","","1","6","87","2","14","96","4","18","142","1","7","98","2","12","110","0","5","109","10","62","642"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000422","대구대진초등학교","02","공립","N","","2","3","74","4","4","72","3","5","86","2","3","84","3","1","93","2","3","79","16","19","488"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000423","대구덕인초등학교","02","공립","N","","1","13","72","5","2","64","8","2","67","4","4","67","5","5","63","2","2","50","25","28","383"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000424","대구도원초등학교","02","공립","N","","0","4","55","0","4","67","2","4","78","3","5","85","4","3","82","2","2","76","11","22","443"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000425","대구본리초등학교","02","공립","N","","4","4","191","4","13","184","9","13","238","11","7","189","6","9","204","1","3","197","35","49","1203"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 남구","S030000426","대구봉덕초등학교","02","공립","N","","14","2","112","13","2","94","13","3","102","26","1","106","9","7","100","7","7","122","82","22","636"
"대구광역시교육청","대구광역시남부교육지원청","대구광역시 달서구","S030000427","대구상원초등학교","02","공립","N","","1","1","49","0","3","56","1","2","59","0","3","45","2","3","53","0","0","59","4","12","321"
