customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges
CUST4112,Female,1,Yes,Yes,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,1052.31
CUST5435,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer,1059.63
CUST5641,Female,1,Yes,No,54,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,3015.9
CUST5323,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,5280.39
CUST2679,Male,1,Yes,Yes,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card,231.33
CUST2571,Male,0,Yes,Yes,38,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Electronic check,1131.64
CUST4182,Male,0,Yes,No,27,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,848.88
CUST1465,Female,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,5557.24
CUST3000,Female,1,Yes,No,48,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,1509.12
CUST4957,Male,1,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,4021.92
CUST4255,Female,1,No,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,5910.3
CUST1336,Male,0,No,No,45,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,5316.3
CUST1350,Female,0,No,Yes,46,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,4581.6
CUST3791,Female,0,No,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,5231.25
CUST3724,Male,0,No,Yes,3,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,104.61
CUST5394,Female,1,No,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,4415.08
CUST1816,Female,1,No,No,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,2723.16
CUST2198,Female,0,Yes,No,9,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,1001.52
CUST3222,Female,1,No,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,2335.68
CUST1424,Female,1,Yes,Yes,36,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,2578.32
CUST5046,Female,1,No,No,9,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,507.6
CUST2764,Male,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,469.95
CUST0047,Male,0,No,No,4,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Mailed check,264.6
CUST4460,Female,1,No,No,24,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer,2658.72
CUST0981,Female,1,Yes,Yes,20,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,1538.8
CUST1002,Male,0,No,No,22,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,2446.18
CUST2807,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,1281.56
CUST3511,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card,6509.52
CUST2064,Male,0,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,2037.7
CUST2843,Male,0,No,Yes,35,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,3917.9
CUST5140,Female,0,Yes,Yes,40,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,3607.2
CUST3642,Male,1,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,1866.77
CUST3744,Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.16
CUST4498,Male,1,Yes,Yes,6,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer,440.46
CUST2037,Male,0,No,No,50,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,1259.0
CUST0569,Male,1,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,1963.08
CUST0941,Male,0,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,3262.5
CUST0633,Male,0,No,Yes,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,1672.66
CUST1166,Male,1,No,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,2533.46
CUST4238,Female,1,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,622.32
CUST2250,Male,1,Yes,Yes,45,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Credit card,1885.95
CUST5385,Male,1,Yes,Yes,60,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,1490.4
CUST4878,Male,0,Yes,Yes,55,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card,6045.6
CUST3026,Male,0,Yes,No,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,2326.95
CUST5630,Female,1,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,1485.04
CUST4864,Male,1,Yes,Yes,34,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,1537.48
CUST3966,Male,0,No,No,63,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,6813.45
CUST0136,Male,1,No,Yes,58,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,5827.84
CUST4960,Female,1,No,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,2528.28
CUST0659,Female,1,No,Yes,44,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,3592.16
CUST4882,Female,0,No,Yes,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,2349.92
CUST1658,Male,0,No,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card,4009.38
CUST3961,Female,0,Yes,Yes,47,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,2835.98
CUST1740,Female,1,Yes,Yes,46,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,3994.64
CUST1098,Female,1,No,No,7,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,472.71
CUST0134,Male,1,Yes,No,15,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,1563.6
CUST2200,Male,0,No,No,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,155.64
CUST1068,Male,1,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,3240.2
CUST1218,Male,1,Yes,No,67,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,2328.92
CUST4353,Female,1,No,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,693.7
CUST2073,Female,0,No,No,51,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Bank transfer,5538.09
CUST3847,Female,0,Yes,No,41,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer,1207.45
CUST5061,Female,1,No,No,51,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,1639.65
CUST0066,Female,1,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,5972.51
CUST2818,Male,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,7965.63
CUST2754,Female,1,Yes,Yes,57,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,6183.36
CUST5572,Female,1,No,Yes,56,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer,5181.68
CUST3307,Male,0,Yes,No,66,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer,2902.68
CUST4245,Male,0,Yes,Yes,67,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,3036.44
CUST4356,Female,0,Yes,Yes,14,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer,351.68
CUST2234,Male,0,Yes,Yes,30,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,2063.4
CUST5828,Female,0,No,Yes,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,1841.7
CUST4289,Female,1,Yes,No,70,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,1659.7
CUST2492,Female,0,No,No,40,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Bank transfer,2648.4
CUST2894,Male,0,No,Yes,39,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,1271.4
CUST3145,Female,0,No,Yes,61,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer,4827.54
CUST0166,Female,0,No,No,39,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card,2097.81
CUST2708,Female,1,Yes,Yes,37,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,3509.82
CUST3407,Female,0,Yes,Yes,22,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,651.2
CUST3897,Male,1,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,4254.12
CUST2114,Male,1,Yes,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,2205.0
CUST4955,Male,0,Yes,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,860.72
CUST3684,Female,0,No,Yes,19,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer,1479.53
CUST2445,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card,704.33
CUST3742,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,2904.96
CUST0144,Female,0,No,Yes,33,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,2058.87
CUST4645,Male,1,Yes,No,67,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,6642.38
CUST4382,Male,1,No,Yes,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,1609.96
CUST3021,Female,1,Yes,No,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,751.68
CUST2373,Female,1,No,No,59,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,6416.25
CUST3287,Female,0,No,No,43,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,3019.03
CUST3233,Female,0,Yes,Yes,55,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Credit card,2640.0
CUST5627,Female,0,No,No,34,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,1578.28
CUST1425,Female,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card,1535.26
CUST4642,Male,0,Yes,Yes,65,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,4122.3
CUST5160,Female,0,Yes,Yes,44,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,3943.72
CUST5138,Female,0,No,Yes,69,No,No phone service,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card,6075.45
CUST5119,Female,1,Yes,No,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,1598.67
CUST0357,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,4098.51
CUST0653,Male,0,Yes,No,64,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,6643.84
CUST0087,Male,1,Yes,No,46,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,1257.18
CUST3672,Male,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,2567.62
CUST4025,Male,1,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,2916.24
CUST3970,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer,2435.4
CUST5649,Female,1,No,No,44,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Electronic check,2677.4
CUST1965,Male,0,Yes,No,24,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card,1373.04
CUST4129,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,3163.05
CUST2427,Male,1,Yes,No,60,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card,5720.4
CUST0946,Male,0,Yes,Yes,53,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,1089.68
CUST5698,Male,1,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,1898.91
CUST4202,Female,1,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,2266.34
CUST5032,Female,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card,897.6
CUST5276,Male,0,No,No,60,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,6459.6
CUST1863,Female,1,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,6989.73
CUST0600,Male,0,Yes,No,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,1451.01
CUST1732,Male,0,Yes,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,2266.32
CUST3365,Female,1,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,2356.5
CUST3218,Male,0,No,Yes,8,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Mailed check,263.76
CUST1491,Male,1,No,No,36,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,3701.88
CUST5412,Female,1,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,819.0
CUST2448,Female,0,No,No,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,923.4
CUST3102,Male,0,Yes,Yes,46,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer,3333.16
CUST4899,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,3455.34
CUST3980,Female,0,No,Yes,70,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Credit card,4755.8
CUST1631,Male,1,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,7977.09
CUST4881,Male,0,Yes,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,3252.06
