Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Score,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month
21.0,15.0,4.0,35.18859182336991,236.0,Yes,89.23108644651316,327.0120120721784,2,Standard,High_spent_Medium_value_payments,32.0,32967.94,8.0,4.0,18.0,1.0,2996.328333333333,9.42,197.92,24.834804466296465
21.0,11.0,1.0,38.95717665556767,310.0,No,141.88874628777168,342.2149662989,2,Standard,Low_spent_Small_value_payments,18.0,26612.6,6.0,7.0,17.0,1.0,2459.7166666666667,5.57,248.56,21.86795407999505
9.0,17.0,13.0,27.89612751914997,93.0,Yes,205.8847556693804,448.4717354916446,1,Standard,High_spent_Small_value_payments,36.0,62932.48,6.0,10.0,23.0,4.0,5437.373333333334,19.12,2412.6,139.38084217230843
16.0,8.0,0.0,25.31937103741614,335.0,NM,99.41925182568971,253.1144643640136,2,Standard,Low_spent_Small_value_payments,23.0,12837.245,8.0,4.0,10.0,3.0,837.7704166666667,4.34,1222.28,21.2433254769634
47.0,28.0,10.0,34.570424602250114,118.0,Yes,47.86626156933074,295.0567958298957,1,Bad,Low_spent_Small_value_payments,27.0,14414.25,10.0,10.0,16.0,9.0,1351.1875,6.74,2558.21,82.19569260077354
29.0,19.0,1.0,40.87389368954032,242.0,Yes,44.290493746379525,334.9168949911011,2,Standard,High_spent_Medium_value_payments,39.0,27356.1,3.0,4.0,10.0,4.0,1998.675,10.94,685.14,60.66011126251932
46.0,26.0,7.0,38.65989208819944,71.0,NM,121.138214290891,227.6540275945644,2,Bad,High_spent_Large_value_payments,22.0,40923.34,6.0,6.0,24.0,8.0,3429.278333333333,20.37,4654.92,244.1355914478779
24.0,11.0,3.0,34.42022971341639,279.0,Yes,280.04396221674216,239.74388718057517,3,Standard,High_spent_Medium_value_payments,52.0,45749.06,6.0,5.0,13.0,4.0,3405.417951238789,5.74,443.19,110.25431726934936
11.0,8.0,4.0,32.02151663442434,311.0,No,120.18915678331123,386.29916941071366,3,Good,High_spent_Medium_value_payments,18.0,38760.82,1.0,2.0,11.0,3.0,3310.068333333333,6.74,468.18,84.51850713930847
22.0,20.0,0.0,42.87970100633687,235.0,No,95.53538420635996,903.8789491269736,2,Standard,Low_spent_Medium_value_payments,19.0,91117.72,8.0,4.0,19.0,0.0,7494.143333333332,11.69,1465.86,0.0
2.0,18.0,4.0,32.62274451966144,287.0,NM,271.2895926365684,227.17411749231843,2,Standard,Low_spent_Small_value_payments,43.0,29042.45,3.0,5.0,5.0,1.0,2252.204166666667,9.72,1092.55,16.756706537779973
20.0,25.0,10.0,34.17334040780265,100.0,Yes,76.6992441025084,331.93898446694686,2,Bad,High_spent_Medium_value_payments,32.0,43925.79,7.0,9.0,23.0,6.0,3585.4825,19.29,2662.07,189.9100214305448
28.0,12.0,7.0,27.82700450309617,147.0,Yes,99.24010258728237,276.01623411065145,2,Bad,High_spent_Medium_value_payments,38.0,37002.58,6.0,7.0,16.0,5.0,3124.5483333333336,23.3,3222.11,139.50956191124808
24.0,8.0,4.0,38.554640582345634,203.0,NM,77.60818856699146,306.12580450913555,1,Good,Low_spent_Small_value_payments,32.0,17576.52,4.0,7.0,2.0,3.0,1234.71,5.93,235.86,29.737006923873004
27.0,19.0,10.0,34.64860458439241,130.0,NM,89.4023623205561,210.4101728086276,1,Bad,High_spent_Small_value_payments,44.0,19927.48,10.0,6.0,24.0,9.0,1655.6233333333332,9.42,4346.79,125.74979820414964
17.0,16.0,12.0,39.47442472122199,124.0,Yes,126.1456830408086,245.6657248051613,2,Bad,High_spent_Medium_value_payments,41.0,31236.52,8.0,9.0,30.0,7.0,2622.043333333333,15.01,3596.37,160.3929254873634
22.0,18.0,6.0,35.78913004430352,177.0,Yes,156.39623357822154,204.0355307348861,2,Standard,Low_spent_Small_value_payments,19.0,19121.21,8.0,7.0,15.0,7.0,1501.434166666667,13.94,448.39,79.711652353559
20.0,9.0,5.0,29.959206133455005,275.0,NM,166.63314264488932,328.1373587174216,2,Standard,High_spent_Medium_value_payments,17.0,35296.32,7.0,6.0,5.0,4.0,2939.36,13.91,902.23,59.16549863768918
21.0,12.0,0.0,36.121040434036814,356.0,No,120.92914525730092,306.78658019911006,1,Good,Low_spent_Medium_value_payments,36.0,21892.96,0.0,3.0,8.0,1.0,1539.4133333333332,7.09,624.67,16.225607876922354
5.0,6.0,0.0,28.8205537792444,397.0,No,345.609135410684,791.733614589316,3,Good,High_spent_Medium_value_payments,20.0,106733.13,4.0,4.0,1.0,0.0,8873.4275,0.86,76.23,0.0
32.0,16.0,12.0,23.63284431040249,84.0,Yes,89.18715082944377,274.5018603480711,1,Bad,High_spent_Medium_value_payments,15.0,43782.45,6.0,9.0,25.0,8.0,3543.5375,3.88,3468.25,240.66473882248508
13.0,11.0,3.0,36.85980510683661,255.0,No,161.28321214321528,540.4691211901181,3,Good,High_spent_Medium_value_payments,19.0,50814.28,3.0,7.0,2.0,0.0,4517.5233333333335,4.06,612.46,0.0
47.0,20.0,11.0,29.139175731484407,144.0,Yes,39.80796275358802,267.46947375599086,1,Bad,Low_spent_Small_value_payments,38.0,10030.52,10.0,9.0,27.0,8.0,696.8766666666667,17.39,4812.08,52.410230157087774
15.0,8.0,0.0,32.51737277606585,295.0,No,57.035365958313726,337.4246851383564,2,Good,Low_spent_Small_value_payments,47.0,19339.08,0.0,3.0,11.0,2.0,1729.59,10.64,150.14,28.49894890332992
15.0,20.0,14.0,27.253824599469056,152.0,Yes,59.6011600544738,378.54716054676834,2,Bad,High_spent_Large_value_payments,23.0,31217.34,9.0,10.0,16.0,6.0,2598.445,6.63,2495.35,81.69617939875792
7.0,13.0,7.0,29.824329209271497,119.0,Yes,382.8696522634072,251.68381495605385,2,Standard,High_spent_Large_value_payments,18.0,73773.48,3.0,6.0,11.0,5.0,6307.79,16.25,2380.66,256.2255327805391
43.0,20.0,10.0,31.92709646094109,167.0,Yes,146.71996055918004,190.9204805483945,2,Bad,Low_spent_Small_value_payments,14.0,16236.13,7.0,5.0,21.0,5.0,1142.0108333333333,19.03,3300.77,66.56064222575877
13.0,6.0,5.0,34.065422511989226,377.0,No,231.1234758189169,763.9646908477499,3,Good,Low_spent_Medium_value_payments,31.0,88126.58,2.0,7.0,1.0,0.0,7250.881666666667,9.57,261.29,0.0
17.0,9.0,9.0,30.80212459186877,92.0,Yes,26.577499897571684,280.90844883957635,1,Standard,Low_spent_Medium_value_payments,45.0,7207.44,9.0,5.0,15.0,6.0,625.62,15.11,2251.64,35.07605126285198
15.0,13.0,10.0,32.98536470552426,237.0,Yes,68.03090676159789,327.0781945720336,3,Standard,High_spent_Medium_value_payments,22.0,20655.07,7.0,5.0,9.0,2.0,1726.2558333333334,9.88,1027.83,27.51648199970192
45.0,19.0,10.0,25.61650502138596,105.0,Yes,210.93457653875572,390.8157582377703,1,Bad,High_spent_Medium_value_payments,29.0,64247.12,7.0,10.0,29.0,6.0,5330.926666666667,11.98,1808.12,181.34233189014068
26.0,12.0,4.0,35.237172149817994,387.0,Yes,185.4383927410114,940.7602569680936,2,Standard,High_spent_Medium_value_payments,30.0,125456.44,5.0,6.0,5.0,2.0,10544.703333333331,18.04,558.93,188.27168362422816
25.0,11.0,3.0,28.32484882762989,394.0,Yes,62.69478705205805,270.9751567641176,2,Standard,Low_spent_Small_value_payments,42.0,12868.625,6.0,7.0,5.0,4.0,829.3854166666667,0.77,837.85,39.26859785049104
27.0,13.0,4.0,37.37290854219914,331.0,No,268.0012054831338,648.6813255764413,2,Standard,Low_spent_Medium_value_payments,24.0,82405.98,5.0,5.0,12.0,2.0,7093.165,1.25,218.44,72.63396894042505
45.0,23.0,11.0,36.34533490154119,225.0,Yes,383.5481794944524,185.9004810677501,1,Bad,Low_spent_Medium_value_payments,22.0,60401.4,6.0,6.0,27.0,6.0,5163.45,7.06,2253.93,226.8963394377975
2.0,7.0,0.0,39.702338996078026,301.0,No,37.997060461988255,509.1591259534897,3,Good,Low_spent_Medium_value_payments,42.0,38712.58,2.0,3.0,4.0,3.0,3466.0483333333336,4.63,1054.58,49.4486469178554
20.0,1.0,4.0,22.89972622665637,268.0,No,725.6926543438947,208.5645540645171,3,Good,Low_spent_Small_value_payments,19.0,83340.98,2.0,1.0,6.0,1.0,6978.081666666666,11.49,943.78,53.55095825825508
14.0,23.0,11.0,28.05256346712701,107.0,Yes,114.9757993468132,264.5515076238769,1,Standard,Low_spent_Small_value_payments,30.0,35989.5,7.0,6.0,26.0,7.0,3039.125,8.66,1754.71,184.38519302931
14.0,9.0,1.0,34.41076026990562,340.0,No,71.70915949035538,714.0337628735936,3,Good,Low_spent_Medium_value_payments,41.0,77257.64,0.0,4.0,7.0,2.0,6237.136666666666,3.67,199.5,77.97074430271775
21.0,21.0,7.0,30.85991727963901,93.0,Yes,178.47743329401212,210.19835652307825,2,Bad,Low_spent_Small_value_payments,45.0,17296.38,6.0,10.0,30.0,5.0,1480.365,17.34,4624.73,49.36071018290964
13.0,15.0,6.0,28.949751454146583,98.0,Yes,178.32419620825647,696.1208387429635,1,Standard,Low_spent_Medium_value_payments,33.0,83034.44,4.0,4.0,16.0,2.0,7150.536666666668,17.27,2225.89,90.60863171544672
31.0,18.0,7.0,40.87878524276484,98.0,Yes,175.9670519787554,489.92648719014016,2,Standard,High_spent_Small_value_payments,39.0,47390.28,8.0,4.0,14.0,2.0,3865.19,9.87,938.85,41.95345501794147
10.0,16.0,11.0,21.78319195161325,77.0,Yes,141.07471868563886,246.9030740784455,1,Standard,High_spent_Large_value_payments,33.0,32045.78,6.0,9.0,30.0,7.0,2677.4816666666666,17.19,1333.18,169.77037390258232
27.0,16.0,8.0,29.982737107274147,85.0,NM,130.7753924463301,230.4035569052737,1,Standard,Low_spent_Small_value_payments,41.0,17408.23,6.0,3.0,16.0,6.0,1397.6858333333332,14.51,1658.2,58.58963398172959
45.0,20.0,13.0,37.035855120981225,45.0,Yes,249.45684602975984,253.7690924231854,2,Bad,Low_spent_Small_value_payments,44.0,40667.32,8.0,6.0,34.0,5.0,3398.943333333333,17.58,4582.68,126.66839488038808
2.0,8.0,0.0,30.934315237398128,367.0,No,337.9291612883252,1251.4145978485617,3,Good,Low_spent_Large_value_payments,42.0,168899.44,4.0,4.0,4.0,1.0,14211.953333333331,0.96,826.84,71.85157419644659
55.0,15.0,12.0,38.61479004240449,240.0,Yes,22.97786407701283,297.3539895430208,2,Bad,Low_spent_Medium_value_payments,24.0,8357.98,6.0,10.0,15.0,6.0,693.4983333333333,1.1,2431.46,29.017979713299752
4.0,8.0,8.0,28.01665251421864,248.0,No,209.7578680949956,533.8805699803852,3,Good,High_spent_Medium_value_payments,29.0,65804.04,0.0,1.0,8.0,2.0,5189.735169709576,8.23,1450.47,76.32856192461917
47.0,18.0,12.0,32.23574205002421,140.0,Yes,243.8180140634967,156.49515378652148,1,Bad,Low_spent_Small_value_payments,31.0,32194.56,7.0,5.0,30.0,6.0,2663.88,5.68,2395.85,156.0748321499819
6.0,0.0,2.0,24.40624785075017,343.0,No,1055.8480459314144,1.7804962245897968,3,Good,High_spent_Large_value_payments,46.0,108255.72,2.0,2.0,3.0,3.0,9042.31,3.43,794.74,136.6024578439958
22.0,12.0,1.0,32.28400964146,304.0,No,56.81159086289793,280.5116546559132,2,Standard,Low_spent_Small_value_payments,19.0,10332.74,5.0,4.0,6.0,3.0,608.0616666666666,2.19,820.75,13.4829211478555
44.0,18.0,10.0,31.56580377258553,91.0,Yes,394.3507082511237,237.00542582030465,1,Bad,Low_spent_Medium_value_payments,37.0,80539.08,6.0,6.0,18.0,6.0,6542.59,4.61,2160.91,302.9028659285717
8.0,4.0,2.0,40.525721253339206,340.0,No,335.60869981326044,853.3423236377498,3,Good,High_spent_Large_value_payments,33.0,122942.28,2.0,3.0,3.0,1.0,10205.19,4.88,924.1,101.56797654898996
40.0,24.0,10.0,25.835644814123324,54.0,Yes,89.99824553176532,234.02793240278737,1,Bad,Low_spent_Small_value_payments,32.0,14318.26,8.0,8.0,17.0,5.0,1043.1883333333333,21.1,2598.38,50.29265539878061
11.0,12.0,7.0,35.83702334382421,225.0,No,344.7098137095495,1035.1611862904504,2,Good,Low_spent_Medium_value_payments,49.0,133628.52,3.0,4.0,3.0,0.0,11298.71,3.88,135.75,0.0
34.0,21.0,16.0,39.39712901103439,154.0,Yes,93.631204491725,263.32140344337694,2,Bad,Low_spent_Small_value_payments,25.0,18225.38,8.0,9.0,19.0,8.0,1487.781666666667,17.2,2652.19,71.8255587315648
6.0,12.0,4.0,39.048487979353006,360.0,No,155.80037869931778,1349.636756966892,3,Good,High_spent_Large_value_payments,29.0,160930.32,4.0,1.0,1.0,1.0,13484.86,0.61,1083.49,83.04886433379039
27.0,21.0,3.0,38.74449066135961,189.0,Yes,602.743164066869,290.56935482861337,2,Standard,Low_spent_Medium_value_payments,35.0,102343.68,6.0,5.0,10.0,4.0,8736.64,11.17,450.66,240.35148110451755
19.0,19.0,8.0,41.08746202024543,102.0,Yes,142.54112284114183,560.6303574049166,1,Standard,Low_spent_Medium_value_payments,29.0,87902.13,4.0,7.0,7.0,5.0,7471.177500000002,7.22,777.56,283.94626975394164
5.0,8.0,3.0,39.679245453285176,377.0,NM,100.18162711051876,446.7650395561478,2,Standard,Low_spent_Medium_value_payments,21.0,35093.6,4.0,4.0,19.0,0.0,2969.4666666666667,4.27,916.22,0.0
9.0,7.0,2.0,39.1763319498631,385.0,No,485.8331016800765,264.88528316897447,3,Good,High_spent_Large_value_payments,27.0,75804.94,0.0,1.0,10.0,3.0,6120.078333333334,7.89,330.82,141.28944848428245
5.0,8.0,6.0,35.119060458068844,250.0,No,745.3211000685217,472.9193926381437,3,Good,Low_spent_Medium_value_payments,51.0,150043.56,5.0,3.0,11.0,3.0,12656.63,9.93,781.9,327.4225072933345
18.0,10.0,3.0,34.525128383094675,344.0,No,65.54197565427944,464.0786551355404,2,Standard,Low_spent_Small_value_payments,30.0,35613.25,8.0,5.0,11.0,1.0,3016.770833333333,7.35,1076.77,22.056452543513554
15.0,6.0,4.0,33.307061318313586,258.0,No,295.15450383147515,302.6599961685248,2,Good,Low_spent_Small_value_payments,41.0,39649.74,5.0,3.0,5.0,0.0,3078.145,1.47,1338.65,0.0
15.0,19.0,10.0,39.043322781824045,71.0,NM,68.70191784048032,410.53055369166674,1,Standard,High_spent_Medium_value_payments,39.0,43981.4,3.0,6.0,7.0,5.0,3431.116666666667,13.77,534.16,113.8791951345197
11.0,18.0,1.0,37.409846866676325,366.0,No,179.44684372849244,594.2268208816834,2,Standard,High_spent_Medium_value_payments,54.0,67712.58,3.0,5.0,15.0,1.0,5549.715,4.92,588.81,31.297835389824165
19.0,12.0,5.0,35.963902999088184,276.0,No,86.4323186861232,516.5258751042411,3,Standard,Low_spent_Small_value_payments,36.0,58537.38,7.0,5.0,19.0,4.0,4688.115,11.11,259.63,105.85330620963568
45.0,24.0,10.0,27.811464195810483,139.0,NM,195.8435351635528,389.0941145093207,1,Bad,High_spent_Medium_value_payments,27.0,56270.8,6.0,5.0,23.0,5.0,4540.233333333334,28.19,3514.71,129.0856836604599
15.0,19.0,0.0,39.51698046855911,262.0,Yes,347.248373320371,350.3091650433961,2,Standard,High_spent_Medium_value_payments,35.0,64930.47,4.0,7.0,20.0,2.0,5286.8725,1.07,1239.09,91.12971163623298
13.0,13.0,8.0,39.2652853412018,67.0,Yes,331.10739522529906,288.9783062550522,1,Standard,Low_spent_Small_value_payments,44.0,49070.94,8.0,4.0,18.0,3.0,4128.245000000001,12.81,1800.41,72.73879851964888
23.0,22.0,8.0,34.05129778896132,84.0,Yes,122.8044956317507,243.4722944206417,1,Bad,Low_spent_Small_value_payments,35.0,17247.71,6.0,7.0,20.0,5.0,1508.309166666667,27.67,4596.48,64.55412661427425
21.0,18.0,4.0,33.865422153912604,359.0,No,333.12661609064287,271.33316088864865,2,Standard,High_spent_Medium_value_payments,40.0,60575.7,4.0,7.0,15.0,3.0,4794.975,9.27,832.55,135.03772302070848
14.0,20.0,8.0,28.30015155031971,82.0,Yes,60.6788970840213,556.1306168572967,1,Standard,Low_spent_Large_value_payments,16.0,60909.15,3.0,6.0,9.0,5.0,5079.7625,10.8,1423.88,131.1667360586821
19.0,20.0,6.0,32.713263051859784,395.0,Yes,216.39890264304475,425.9266989771717,2,Standard,High_spent_Medium_value_payments,32.0,58892.86,3.0,4.0,17.0,3.0,5106.738333333334,14.65,666.0,118.348231713117
7.0,6.0,3.0,33.25085468612477,240.0,No,92.9700614147514,452.1777473336492,3,Good,High_spent_Small_value_payments,30.0,44982.74,4.0,2.0,11.0,2.0,3774.561666666666,6.14,388.78,72.30835791826603
21.0,19.0,1.0,33.944501235502614,236.0,No,488.56381209267965,424.2784379073203,2,Good,High_spent_Small_value_payments,52.0,75893.06999999999,6.0,5.0,1.0,0.0,6328.4225,3.37,500.47,0.0
5.0,16.0,14.0,33.91925298201976,101.0,Yes,148.2838218002023,259.6372315551562,2,Standard,Low_spent_Small_value_payments,14.0,15301.19,8.0,6.0,30.0,3.0,1484.0991666666666,9.26,2527.22,30.4888633113082
31.0,15.0,11.0,35.79615914302933,83.0,Yes,77.6013795787512,290.8669581275065,1,Bad,High_spent_Medium_value_payments,25.0,48008.07,7.0,5.0,17.0,9.0,4135.6725000000015,25.74,3532.09,285.0989122937424
0.0,5.0,3.0,29.673347721758965,261.0,No,235.39202968191023,572.7061369847564,3,Good,High_spent_Small_value_payments,51.0,70175.78,3.0,2.0,1.0,0.0,4759.567185632353,4.49,101.29,821.4144810343131
21.0,19.0,1.0,26.49186622035157,282.0,No,120.6240967964218,272.5482798247263,2,Standard,Low_spent_Small_value_payments,54.0,12241.57,6.0,6.0,12.0,3.0,1248.1308333333334,3.14,89.62,21.640706712185192
7.0,13.0,7.0,39.505058613124135,72.0,Yes,68.82190647092212,318.86531556696536,2,Standard,Low_spent_Small_value_payments,43.0,12287.43,4.0,3.0,19.0,2.0,1119.9525,12.21,1271.65,14.308027962112543
6.0,8.0,7.0,39.06066927811782,242.0,No,339.1720987908418,466.6991948942682,3,Good,High_spent_Large_value_payments,53.0,108057.12,1.0,4.0,9.0,4.0,8786.76,0.92,173.56,322.80470631489
16.0,16.0,4.0,40.3977104386144,171.0,Yes,21.03275200158541,323.4703133490422,2,Standard,Low_spent_Small_value_payments,23.0,10885.15,5.0,5.0,5.0,1.0,611.0958333333333,9.0,246.22,6.6065179827057605
30.0,16.0,2.0,36.92103967212418,273.0,No,207.7224374240475,304.25942839118983,1,Standard,High_spent_Large_value_payments,51.0,38107.36,8.0,7.0,12.0,3.0,2955.613333333333,1.96,1472.7,73.57946751809602
20.0,17.0,0.0,38.15358313243518,276.0,No,339.4257209259323,560.8685469234755,3,Good,High_spent_Large_value_payments,46.0,83192.64,3.0,6.0,7.0,2.0,7106.72,0.61,277.75,80.37773215059222
49.0,23.0,14.0,29.298815662728465,68.0,Yes,75.12153687436327,381.517624848572,2,Bad,High_spent_Large_value_payments,23.0,42577.86,6.0,8.0,20.0,9.0,3782.155,26.86,4122.31,171.57633827706474
27.0,19.0,10.0,34.07455254054385,117.0,Yes,104.74169589963866,305.3030196689397,1,Bad,Low_spent_Small_value_payments,23.0,18283.91,6.0,10.0,29.0,6.0,1747.6591666666666,3.87,2521.4,54.72120109808834
9.0,5.0,2.0,44.52063088294223,239.0,No,349.091493711184,931.4709288242916,2,Good,Low_spent_Medium_value_payments,26.0,146598.88,0.0,6.0,5.0,2.0,12357.573333333336,1.97,1294.06,215.1949107978576
21.0,21.0,12.0,24.179308600490703,235.0,Yes,100.89508456195937,303.2411305454159,1,Bad,Low_spent_Medium_value_payments,22.0,18623.07,10.0,7.0,33.0,7.0,1746.9225,3.28,1354.83,60.55603489262473
34.0,10.0,8.0,35.99119311976955,86.0,Yes,201.39484128224,462.81186584932885,2,Standard,High_spent_Large_value_payments,25.0,104562.72,8.0,7.0,15.0,7.0,8428.56,11.24,615.39,418.4528306263657
44.0,18.0,7.0,27.663289199983105,71.0,Yes,25.012376278797607,279.6094749397242,2,Bad,Low_spent_Small_value_payments,31.0,17623.09,10.0,5.0,16.0,7.0,1227.5908333333334,15.7,2847.24,68.13723211481158
5.0,12.0,6.0,39.13136331703146,384.0,No,69.45407443919491,364.96890059103134,3,Good,Low_spent_Small_value_payments,37.0,17288.425,4.0,3.0,2.0,1.0,1530.7020833333331,5.83,1159.18,8.647233303107
7.0,9.0,2.0,32.64665384754064,348.0,No,190.82294418441143,1013.0115645118844,1,Good,High_spent_Medium_value_payments,44.0,128331.42,0.0,3.0,8.0,2.0,10688.285,3.33,462.96,114.9939913037042
19.0,10.0,4.0,30.436965625881182,190.0,Yes,97.51183620038783,366.6393790663449,1,Standard,High_spent_Medium_value_payments,39.0,30536.62,6.0,6.0,7.0,2.0,2430.718333333333,9.33,687.87,42.97244101951375
30.0,19.0,1.0,30.63508572779369,359.0,Yes,95.39876356369837,403.1036531029683,2,Standard,High_spent_Medium_value_payments,25.0,32772.29,7.0,7.0,10.0,0.0,2485.0241666666666,9.11,1012.37,0.0
40.0,20.0,7.0,25.50293542660566,127.0,Yes,64.70760948489173,240.98462512203528,1,Bad,Low_spent_Small_value_payments,15.0,19357.89,8.0,10.0,15.0,6.0,1364.1575,21.46,4064.81,90.72351539307294
17.0,16.0,5.0,28.29367952821116,90.0,Yes,218.49674161372283,183.5367837876637,2,Standard,High_spent_Medium_value_payments,26.0,20314.65,8.0,4.0,5.0,6.0,1903.2354626048389,13.61,1483.15,104.30726199377466
20.0,22.0,16.0,33.235840161480965,33.0,NM,75.4511347207118,238.5979748465629,2,Bad,Low_spent_Small_value_payments,20.0,9067.12,10.0,5.0,30.0,6.0,637.5933333333334,20.79,2563.0,39.71022376605856
35.0,22.0,12.0,32.76428317231753,131.0,NM,299.6993007730318,115.81145712225548,2,Bad,High_spent_Medium_value_payments,23.0,58290.64,7.0,9.0,19.0,8.0,4602.553333333333,24.39,2818.43,304.74457543804607
1.0,9.0,7.0,24.58781668070989,86.0,Yes,635.9899158499355,25.993328457668497,2,Standard,High_spent_Medium_value_payments,30.0,70976.45999999999,4.0,5.0,17.0,6.0,6061.704999999999,12.99,689.88,234.1872556923959
49.0,18.0,10.0,35.56541453692152,116.0,Yes,276.1565362209726,29.152430379479647,1,Bad,High_spent_Medium_value_payments,16.0,56101.0,7.0,9.0,24.0,9.0,4655.083333333333,4.77,4853.8,420.19936673288106
15.0,11.0,5.0,26.335665158271933,189.0,Yes,33.88962801785511,369.58896712149925,2,Standard,High_spent_Medium_value_payments,34.0,27880.82,4.0,5.0,20.0,4.0,2145.401666666666,8.01,1499.92,51.06157152731232
1.0,4.0,5.0,28.39016804680432,333.0,NM,213.1422737618965,227.054925384914,1,Good,High_spent_Medium_value_payments,46.0,16953.985,4.0,5.0,4.0,2.0,1684.8320833333337,10.64,554.48,18.286009186522893
54.0,15.0,7.0,35.844712312773744,81.0,Yes,191.7944658612096,377.10251677545097,1,Bad,High_spent_Small_value_payments,24.0,71809.76,7.0,7.0,17.0,8.0,6168.1466666666665,1.58,4439.92,297.91768403000606
6.0,3.0,1.0,38.56015006483285,268.0,No,389.8387246470188,735.9681653251394,1,Good,High_spent_Large_value_payments,26.0,121453.36,1.0,6.0,11.0,2.0,10084.113333333333,5.56,338.28,142.6044433611753
24.0,23.0,12.0,26.13161028457409,20.0,Yes,165.74843506641554,285.84499315866924,1,Bad,Low_spent_Medium_value_payments,25.0,58089.39,8.0,6.0,25.0,7.0,4835.7825,17.55,2504.72,311.98482177491525
14.0,2.0,4.0,26.94992105651447,345.0,NM,187.8032136981585,346.285917053427,2,Good,High_spent_Medium_value_payments,21.0,34512.78,3.0,5.0,7.0,2.0,2902.065,11.36,394.52,36.11736924841464
5.0,7.0,3.0,37.74114458625506,349.0,No,70.04879705380493,308.0302935906258,3,Good,High_spent_Medium_value_payments,25.0,14444.875,1.0,4.0,11.0,4.0,1398.739583333333,9.56,1221.67,31.79486768890263
30.0,11.0,6.0,32.14418471168117,202.0,No,573.5869251742994,201.5865748257006,2,Standard,High_spent_Medium_value_payments,34.0,60788.82,8.0,7.0,14.0,0.0,4851.735,0.96,1463.41,0.0
