Delay_from_due_date,Num_of_Delayed_Payment,Num_Credit_Inquiries,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Amount_invested_monthly,Monthly_Balance,Credit_Mix,Payment_Behaviour,Age,Annual_Income,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Monthly_Inhand_Salary,Changed_Credit_Limit,Outstanding_Debt,Total_EMI_per_month,Credit_Score
26.0,7.0,0.0,32.02895216425852,291.0,NM,193.82018732128032,639.0543131872591,Standard,High_spent_Large_value_payments,23.0,71096.02,6.0,3.0,18.0,1.0,6140.668333333334,3.26,1494.93,31.192332824793983,Standard
56.0,22.0,9.0,24.911557939215733,143.0,Yes,31.55654893911553,294.3067760110489,Bad,Low_spent_Small_value_payments,26.0,10222.15,6.0,5.0,18.0,9.0,899.8458333333333,27.34,4473.83,54.12125838316884,Standard
15.0,14.0,0.0,34.611888727299835,250.0,No,67.6416280254578,324.48442254105413,Standard,Low_spent_Small_value_payments,35.0,12421.12,7.0,3.0,11.0,4.0,1002.0933333333336,4.95,685.18,29.379388887206588,Standard
22.0,19.0,1.0,35.92576990360675,224.0,No,718.5209092431502,186.3496121306636,Standard,High_spent_Large_value_payments,48.0,119321.84,3.0,5.0,19.0,4.0,9694.486666666666,8.85,149.44,344.57814529285287,Standard
22.0,12.0,12.0,25.452445775101147,142.0,Yes,164.29454544285682,271.65618889296053,Standard,Low_spent_Small_value_payments,19.0,36938.82,8.0,6.0,13.0,5.0,2782.235,10.06,771.6,112.27276566418269,Standard
28.0,25.0,9.0,23.017781772382413,229.0,Yes,31.59991508417171,268.4839601786603,Bad,Low_spent_Medium_value_payments,29.0,8439.33,6.0,9.0,15.0,6.0,554.2775,16.6,1414.43,35.343874737167994,Poor
14.0,10.0,4.0,38.93189025333772,209.0,No,206.3471087051236,268.3573718681285,Good,Low_spent_Small_value_payments,41.0,24326.28,4.0,6.0,7.0,2.0,2137.19,4.46,88.72,29.014519426747885,Good
5.0,13.0,2.0,40.447772079050594,344.0,Yes,37.042853412828606,444.6032637689983,Standard,Low_spent_Small_value_payments,35.0,35771.08,4.0,4.0,10.0,4.0,3024.9233333333336,1.23,1081.2,60.846216151506425,Standard
27.0,13.0,9.0,31.67848006268217,203.0,Yes,929.8959916605728,252.02500833942727,Standard,High_spent_Large_value_payments,19.0,108782.52,5.0,7.0,5.0,0.0,7704.746711331262,7.82,858.29,1314.4632886687368,Good
51.0,23.0,8.0,31.016657856847143,48.0,Yes,150.24752549940908,175.28716316150746,Bad,Low_spent_Small_value_payments,29.0,17538.28,8.0,5.0,32.0,7.0,1307.5233333333333,16.49,3649.96,95.2176446724168,Poor
32.0,25.0,14.0,26.85574081317766,10.0,Yes,142.32834527758155,222.7214702875516,Bad,Low_spent_Small_value_payments,24.0,20488.9,10.0,7.0,26.0,9.0,1653.4083333333335,6.04,3680.76,90.29101776820028,Standard
35.0,8.0,10.0,41.58964394528843,79.0,Yes,197.56810407004943,322.22557013337035,Standard,High_spent_Medium_value_payments,16.0,46586.79,5.0,5.0,27.0,5.0,3823.2325,15.51,1740.2,142.5295757965802,Standard
4.0,4.0,4.0,36.452158394839394,235.0,No,640.3956367450479,397.5249321754985,Good,Low_spent_Small_value_payments,53.0,63407.82,1.0,3.0,4.0,4.0,5052.985,6.32,768.25,181.6393923563381,Standard
20.0,11.0,6.0,29.219382550038983,260.0,Yes,59.900319922216994,356.4363081884171,Standard,Low_spent_Medium_value_payments,34.0,17738.305,7.0,4.0,13.0,1.0,1419.1920833333334,12.9,661.03,11.73773832906844,Standard
6.0,10.0,1.0,44.59849253003839,303.0,No,552.7428423193419,1444.029180330754,Good,High_spent_Medium_value_payments,33.0,166621.84,0.0,3.0,1.0,0.0,13719.153333333335,5.53,501.21,0.0,Good
33.0,10.0,5.0,29.482614726904007,202.0,Yes,104.0050469296832,538.5956650821179,Standard,High_spent_Medium_value_payments,22.0,61238.94,8.0,3.0,7.0,3.0,4935.216566171412,13.29,947.31,606.9522218167867,Standard
25.0,17.0,14.0,39.504990314701146,73.0,Yes,135.0299200801388,277.34531583775964,Bad,Low_spent_Small_value_payments,15.0,20414.37,6.0,10.0,18.0,4.0,1775.1975,6.66,1401.52,55.1445140821016,Poor
24.0,9.0,2.0,27.069214432994453,263.0,No,452.4049820608717,327.3573796485436,Standard,Low_spent_Large_value_payments,25.0,68171.54999999999,6.0,3.0,4.0,1.0,5489.962499999999,9.2,1049.75,49.23388829058462,Standard
9.0,3.0,7.0,34.478973624434055,328.0,No,57.18334551683785,415.4021028013976,Good,Low_spent_Small_value_payments,55.0,28741.71,5.0,5.0,9.0,2.0,2606.1425,2.86,993.17,28.02880168176461,Good
8.0,12.0,8.0,32.685963589969546,145.0,Yes,203.26145859222623,323.0840454508109,Standard,High_spent_Medium_value_payments,15.0,64159.53,8.0,6.0,8.0,6.0,5267.6275,19.9,795.79,250.4172459569628,Standard
4.0,6.0,5.0,34.55389321224826,266.0,No,68.34457227772678,621.0167271832313,Good,High_spent_Large_value_payments,45.0,62538.3,2.0,5.0,8.0,3.0,5371.5250000000015,8.8,1375.7,87.79120053904198,Poor
7.0,14.0,3.0,31.867859231121308,298.0,Yes,160.4329435458328,490.2509244100849,Standard,High_spent_Medium_value_payments,39.0,58528.3,4.0,5.0,6.0,2.0,4661.358333333334,18.13,1473.38,65.45196537741583,Standard
11.0,18.0,8.0,29.14974257401187,348.0,No,179.62957447113703,317.5178421955296,Standard,High_spent_Large_value_payments,51.0,28169.69,7.0,3.0,15.0,0.0,2171.4741666666664,9.95,330.54,0.0,Standard
37.0,18.0,6.0,24.26222874797077,89.0,Yes,431.5808392720489,212.95346339471985,Bad,High_spent_Large_value_payments,28.0,73317.72,9.0,9.0,28.0,7.0,5823.81,29.6,3530.13,227.84669733323145,Standard
10.0,4.0,2.0,35.87832828327611,252.0,No,90.99602795503156,1150.009178182383,Good,High_spent_Medium_value_payments,30.0,129605.52,3.0,4.0,11.0,1.0,10834.46,1.78,1078.62,82.44079386258545,Standard
34.0,18.0,10.0,26.653917910375327,233.0,Yes,120.08918714637912,191.6265076317124,Bad,Low_spent_Small_value_payments,24.0,18065.0,10.0,9.0,28.0,9.0,1539.5885678094205,4.68,2580.19,119.72597188857522,Poor
41.0,20.0,6.0,38.80704638996143,13.0,Yes,132.71637316904446,207.83904220515905,Bad,Low_spent_Small_value_payments,38.0,19815.44,7.0,10.0,19.0,8.0,1947.2866666666664,18.53,3501.44,66.55775453410168,Standard
11.0,3.0,0.0,25.31851890545808,254.0,NM,121.80042832095734,419.9094330782137,Good,High_spent_Medium_value_payments,56.0,37482.37,1.0,7.0,1.0,1.0,3182.5308333333337,3.87,1137.02,26.54322193416245,Poor
2.0,4.0,3.0,31.694507046115355,274.0,No,766.2961727732242,555.6555322360492,Good,High_spent_Medium_value_payments,52.0,150339.96,1.0,2.0,10.0,3.0,12614.33,5.61,674.6,219.48129499072647,Good
30.0,16.0,8.0,29.15052913979157,312.0,Yes,748.7346638325129,378.6882026175897,Standard,High_spent_Small_value_payments,43.0,118717.64,3.0,5.0,10.0,2.0,9885.136666666667,7.22,718.0,141.09080021656413,Standard
12.0,16.0,11.0,30.366136067164263,178.0,Yes,462.32763838510766,187.3232146963926,Standard,High_spent_Large_value_payments,14.0,133444.08,5.0,3.0,13.0,7.0,10847.339999999998,17.04,217.91,695.0831469184998,Standard
12.0,8.0,6.0,26.23953875917005,215.0,Yes,121.0258249035032,294.37230317459665,Standard,Low_spent_Small_value_payments,27.0,12167.22,5.0,7.0,15.0,0.0,1114.6179124902574,7.83,124.66,97.3170875097425,Standard
13.0,15.0,12.0,37.311640722168775,240.0,Yes,113.50222061073944,391.2654292246305,Standard,High_spent_Small_value_payments,26.0,38272.58,6.0,6.0,14.0,2.0,2980.3816666666667,9.44,974.34,63.27051683129674,Standard
3.0,0.0,7.0,35.06036455887921,277.0,No,44.64725674862365,788.6356755495062,Good,High_spent_Large_value_payments,43.0,78186.56,1.0,5.0,6.0,1.0,6540.546666666666,8.43,328.44,60.77173436853664,Good
30.0,21.0,7.0,25.952678456338592,73.0,Yes,175.62918956463088,337.75080197398927,Bad,High_spent_Medium_value_payments,19.0,39511.0,7.0,8.0,24.0,3.0,3248.583333333333,1.1,1304.11,81.47834179471316,Poor
29.0,15.0,7.0,26.92088796322655,166.0,Yes,100.1856171893022,236.7731719170004,Bad,Low_spent_Medium_value_payments,41.0,8089.415,6.0,10.0,18.0,7.0,889.1179166666667,24.45,2864.82,41.953002560364105,Poor
14.0,17.0,1.0,34.65642304538506,367.0,No,347.7471555181951,343.93617781513825,Good,Low_spent_Small_value_payments,53.0,49822.0,7.0,4.0,5.0,0.0,4116.833333333333,2.66,1103.08,0.0,Good
22.0,11.0,5.0,32.367770946207315,283.0,No,134.08726028762456,899.1773851879468,Standard,High_spent_Large_value_payments,21.0,103190.84,7.0,5.0,14.0,1.0,8400.236666666666,0.57,780.16,46.75902119109541,Standard
25.0,17.0,2.0,31.46165042452624,340.0,Yes,69.91947829467054,332.4912396090544,Standard,Low_spent_Small_value_payments,21.0,15399.52,4.0,3.0,18.0,1.0,1438.293333333333,18.03,556.93,11.418615429608494,Good
41.0,19.0,12.0,23.216379945411,27.0,NM,635.1242651748721,353.73156590630924,Bad,High_spent_Small_value_payments,43.0,59695.36,6.0,8.0,22.0,6.0,5119.613333333334,20.61,4448.24,274.95957527412776,Standard
5.0,12.0,1.0,35.63137860026818,304.0,No,359.8074770845673,587.8238102500559,Good,High_spent_Medium_value_payments,48.0,100233.4,6.0,4.0,2.0,3.0,8499.783333333333,6.95,616.68,182.3470459987101,Good
20.0,9.0,11.0,38.12698812764528,142.0,Yes,167.45545003103925,216.79615513478183,Standard,Low_spent_Small_value_payments,31.0,20611.96,7.0,3.0,23.0,3.0,1444.6633333333332,11.23,1948.98,50.214728167512256,Standard
26.0,18.0,8.0,29.78463951273948,77.0,Yes,170.146597714051,185.5143970766973,Bad,High_spent_Medium_value_payments,38.0,19631.51,6.0,8.0,24.0,7.0,1790.9591666666663,8.69,1641.08,113.4349218759184,Poor
28.0,17.0,7.0,36.10663377273735,168.0,Yes,162.65588314362012,650.7086168563799,Standard,High_spent_Medium_value_payments,22.0,70483.74,8.0,6.0,20.0,0.0,5633.645,14.68,773.2,0.0,Good
22.0,20.0,10.0,31.884056933981967,229.0,Yes,37.19056430743525,290.7670712684913,Standard,Low_spent_Small_value_payments,25.0,15905.25,5.0,4.0,34.0,7.0,1075.4375,17.51,2223.59,49.58611442407332,Poor
20.0,14.0,11.0,31.987565435972503,241.0,Yes,34.263146464651605,324.2041057822017,Standard,High_spent_Small_value_payments,25.0,16562.01,7.0,7.0,24.0,2.0,1240.1674999999998,19.04,2577.29,25.549497753146728,Poor
19.0,21.0,9.0,29.18367832490891,168.0,Yes,17.15969165966402,360.4063513171317,Bad,High_spent_Large_value_payments,36.0,19944.35,8.0,9.0,30.0,5.0,1819.0291666666665,4.7,2153.35,44.33687368987093,Poor
10.0,19.0,5.0,24.08949481681504,253.0,Yes,117.82079370941835,576.1438802991038,Standard,High_spent_Medium_value_payments,23.0,63439.24,5.0,5.0,7.0,3.0,5285.6033333333335,16.21,1459.32,84.59565932481128,Good
25.0,12.0,12.0,27.375241619708586,123.0,NM,127.79564955745737,246.54792855277407,Standard,Low_spent_Small_value_payments,34.0,19854.12,5.0,4.0,14.0,3.0,1425.51,17.25,1213.8,48.20742188976853,Standard
59.0,19.0,12.0,23.192406766919284,36.0,Yes,243.49986341894927,97.53827719612188,Bad,High_spent_Medium_value_payments,29.0,41792.4,6.0,6.0,20.0,9.0,3781.7,27.15,4452.95,297.13185938492893,Standard
7.0,9.0,2.0,38.804017701287385,270.0,Yes,71.2766677297384,451.6538318368033,Standard,Low_spent_Small_value_payments,51.0,34640.23,6.0,4.0,10.0,1.0,2897.685833333333,13.1,714.2,26.838083766791712,Standard
23.0,23.0,9.0,26.95820278717176,90.0,Yes,25.61860176193552,265.3130422015309,Bad,Low_spent_Small_value_payments,31.0,8165.37,7.0,8.0,18.0,5.0,471.4475,21.72,3771.86,26.21310603653352,Poor
23.0,18.0,6.0,32.899649656239255,213.0,Yes,432.7478227897293,724.2577563063584,Standard,High_spent_Medium_value_payments,32.0,134038.64,6.0,3.0,18.0,2.0,10878.886666666667,7.99,1031.51,187.9711116102856,Standard
29.0,11.0,7.0,32.289349551393315,178.0,Yes,274.609340140784,375.33534934709206,Standard,High_spent_Medium_value_payments,14.0,60558.63,3.0,3.0,13.0,3.0,4948.5525,19.44,1151.07,114.91056051212396,Standard
10.0,18.0,1.0,37.89825168043517,222.0,No,19.81394023666608,298.95855005040755,Standard,Low_spent_Small_value_payments,45.0,9857.29,5.0,5.0,20.0,2.0,849.4408333333334,9.39,85.92,16.171593046259712,Standard
17.0,25.0,8.0,36.34528440270859,163.0,Yes,108.80725612306928,235.08875239922088,Bad,Low_spent_Small_value_payments,36.0,7681.49,9.0,6.0,28.0,6.0,855.1241666666666,27.56,2678.79,31.616408144376503,Standard
14.0,18.0,15.0,26.599641969524,24.0,Yes,63.46105889273961,287.9321334167359,Bad,Low_spent_Small_value_payments,32.0,20502.64,8.0,10.0,28.0,8.0,1588.553333333333,25.18,4182.21,87.46214102385784,Standard
28.0,16.0,9.0,25.43323835730943,170.0,Yes,87.16816302643473,316.0851464329948,Bad,Low_spent_Small_value_payments,30.0,15656.82,8.0,10.0,18.0,6.0,1557.735,0.88,1997.18,42.52019054057048,Poor
48.0,17.0,11.0,39.09418547233036,105.0,Yes,159.17947173504425,467.8524848494996,Bad,High_spent_Large_value_payments,29.0,82293.24,8.0,7.0,22.0,7.0,6727.77,19.71,4940.32,285.74504341545634,Poor
20.0,20.0,1.0,37.307285656685,320.0,No,116.59358524907675,607.8768608161593,Good,High_spent_Medium_value_payments,24.0,71172.68,4.0,5.0,11.0,2.0,5685.056666666666,1.32,193.48,94.03522060143072,Good
17.0,10.0,3.0,31.155357165510093,329.0,No,602.6996223790001,496.770011315768,Good,High_spent_Large_value_payments,40.0,128919.96,0.0,3.0,10.0,3.0,10511.33,5.9,579.15,211.66336630523205,Standard
2.0,11.0,4.0,35.53250123039983,210.0,No,65.59401380121423,410.4029567302372,Good,Low_spent_Small_value_payments,19.0,28608.65,4.0,7.0,12.0,1.0,2490.054166666667,5.68,143.04,23.008446135215287,Good
10.0,13.0,6.0,32.237478013239006,309.0,Yes,115.4634819030375,354.8297417824199,Standard,High_spent_Medium_value_payments,45.0,26918.38,6.0,5.0,10.0,2.0,2442.1983333333333,5.48,1054.9,43.92660964787593,Standard
1.0,7.0,4.0,36.322906977314574,261.0,No,247.47529378766083,306.97982481620653,Good,High_spent_Large_value_payments,20.0,33335.24,1.0,6.0,8.0,1.0,3059.936666666666,4.07,1226.23,21.53854806279936,Standard
13.0,20.0,0.0,26.983820519886464,308.0,No,57.95288035219506,305.05809798129155,Good,Low_spent_Small_value_payments,18.0,13032.705,5.0,6.0,3.0,4.0,1032.05875,2.11,1497.16,28.85989008357431,Standard
33.0,25.0,16.0,32.211417914375964,85.0,Yes,33.34369495356374,292.2819824512112,Bad,Low_spent_Medium_value_payments,23.0,9898.6,6.0,8.0,20.0,5.0,862.8833333333333,5.01,1302.29,40.66265592855844,Poor
9.0,6.0,0.0,29.04767402653621,217.0,No,159.16503809042018,273.20064348142427,Good,High_spent_Large_value_payments,44.0,31604.58,1.0,2.0,10.0,4.0,2378.715,2.86,946.91,65.50581842815559,Good
52.0,20.0,10.0,31.79602962870368,128.0,Yes,113.53549308997844,241.1821876308792,Bad,Low_spent_Small_value_payments,25.0,18538.55,7.0,8.0,33.0,7.0,1379.8791666666666,1.04,3934.53,73.27023594580915,Poor
41.0,19.0,9.0,28.88368241382512,189.0,Yes,38.11680995967579,282.74438574965285,Standard,Low_spent_Small_value_payments,19.0,9221.875,6.0,5.0,34.0,4.0,598.4895833333334,16.48,2374.03,28.987762624004727,Poor
1.0,1.0,1.0,34.302347738269745,398.0,No,349.9123270491784,841.1215629550028,Good,High_spent_Large_value_payments,49.0,151085.88,2.0,7.0,6.0,3.0,12540.49,2.25,1015.74,323.015109995819,Poor
58.0,7.0,10.0,24.96706023091936,78.0,Yes,50.92382450347557,333.2236064063652,Standard,Low_spent_Large_value_payments,43.0,15400.19,6.0,10.0,17.0,2.0,1227.3491666666666,14.71,2567.88,18.587485756825927,Standard
23.0,9.0,5.0,39.52592889493132,73.0,Yes,22.97635989647395,371.3734778300418,Standard,Low_spent_Small_value_payments,33.0,34357.96,7.0,4.0,30.0,5.0,2632.163333333333,17.88,1751.09,108.86649560681757,Poor
10.0,20.0,10.0,38.81592095421532,201.0,NM,193.21192096449448,204.97449627337429,Standard,Low_spent_Small_value_payments,24.0,15968.78,8.0,7.0,8.0,6.0,1499.7316666666668,15.43,279.78,41.786749428797926,Poor
6.0,10.0,4.0,43.547592241939896,359.0,No,377.2804365584834,1226.3107447215962,Good,High_spent_Large_value_payments,29.0,160930.32,4.0,1.0,1.0,1.0,13484.86,0.61,1083.49,83.04886433379039,Good
8.0,16.0,7.0,33.97255124559163,100.0,Yes,136.07643583764022,284.1660696899205,Standard,Low_spent_Small_value_payments,16.0,23883.28,5.0,5.0,9.0,4.0,2088.273333333333,10.84,1227.75,78.58482780577269,Standard
20.0,19.0,6.0,37.066211862577546,79.0,Yes,45.57172883789511,299.9273508962578,Standard,Low_spent_Small_value_payments,34.0,17831.05,6.0,5.0,16.0,3.0,1382.9208333333331,16.4,1691.54,42.79300359918047,Standard
13.0,12.0,9.0,36.12744381369085,79.0,Yes,135.90965283144726,184.3312664897196,Standard,Low_spent_Medium_value_payments,38.0,19480.04,3.0,4.0,23.0,6.0,1365.3366666666668,10.09,2552.49,96.29274734549978,Poor
6.0,4.0,2.0,36.34384582512338,365.0,No,52.88409406430796,378.3779577304263,Good,Low_spent_Small_value_payments,29.0,21523.025,5.0,7.0,1.0,1.0,1974.5854166666668,3.2,439.35,16.196489871932414,Standard
1.0,7.0,1.0,34.77733733076725,372.0,No,229.0984205220101,751.462163147686,Good,High_spent_Large_value_payments,19.0,126744.38999999998,5.0,4.0,1.0,4.0,10545.0325,2.31,839.57,313.9426663303038,Standard
19.0,16.0,3.0,40.87876030803899,244.0,No,737.8098216113028,695.4775117220306,Standard,High_spent_Small_value_payments,55.0,139354.48,3.0,3.0,18.0,0.0,10872.26505763546,4.94,519.3,760.6082756978756,Good
43.0,23.0,7.0,23.375583072445103,88.0,NM,83.66120838543347,247.45358842283463,Bad,Low_spent_Small_value_payments,27.0,10240.42,10.0,9.0,23.0,9.0,937.3683333333332,9.13,1445.23,42.97441839977928,Poor
7.0,6.0,2.0,36.82856203466956,384.0,No,49.9643641615766,325.2444745200692,Good,Low_spent_Small_value_payments,36.0,10987.935,4.0,4.0,3.0,4.0,1103.66125,9.68,1384.32,25.157286318354235,Good
37.0,16.0,16.0,42.423540202527626,246.0,Yes,103.17892100284077,524.7737258631906,Standard,High_spent_Medium_value_payments,30.0,53127.72,7.0,6.0,34.0,3.0,4655.31,7.04,1752.55,87.57835313396869,Poor
5.0,18.0,2.0,33.32600461992785,386.0,No,60.49305406843439,299.9918093995345,Good,High_spent_Medium_value_payments,38.0,23026.48,6.0,6.0,7.0,4.0,1789.8733333333332,9.66,328.81,68.50246986536446,Good
54.0,18.0,6.0,31.026348312047286,148.0,NM,55.101365276938495,510.5393172272123,Standard,High_spent_Large_value_payments,23.0,62424.12,7.0,8.0,29.0,5.0,5010.01,19.58,1958.36,175.36031749584927,Poor
8.0,7.0,2.0,42.313981250376976,217.0,No,396.4203278643183,1016.587172135682,Good,Low_spent_Medium_value_payments,55.0,134328.90000000002,2.0,4.0,8.0,0.0,11330.075000000004,3.76,579.41,0.0,Poor
50.0,16.0,7.0,34.09170106331785,171.0,Yes,156.45699670369356,236.73848264871552,Bad,Low_spent_Small_value_payments,31.0,15628.95,10.0,8.0,20.0,7.0,1490.4125,5.52,2131.09,45.845770647590975,Poor
12.0,12.0,1.0,29.03877025735628,385.0,No,236.67362889269927,646.9048711073007,Good,Low_spent_Large_value_payments,45.0,72309.42,1.0,5.0,2.0,0.0,6135.785,4.29,493.99,0.0,Poor
26.0,8.0,4.0,37.769406205388606,395.0,Yes,58.00979587284852,277.7599547456638,Standard,Low_spent_Small_value_payments,49.0,9603.845,4.0,3.0,14.0,1.0,510.3204166666666,1.3,1451.72,5.262291048154371,Standard
23.0,10.0,0.0,26.606424604592977,264.0,No,106.9080028930987,569.6867703541462,Good,High_spent_Medium_value_payments,19.0,59154.04,2.0,5.0,8.0,1.0,4090.097333269687,11.4,1346.13,674.7615601497347,Standard
19.0,10.0,8.0,39.82045970458461,136.0,Yes,59.79409821732916,324.8815932775961,Standard,Low_spent_Small_value_payments,45.0,14909.4,6.0,7.0,24.0,2.0,1177.45,16.49,1992.2,13.069308505074778,Poor
7.0,20.0,5.0,26.12514211719824,228.0,Yes,29.804148565451136,266.5267049867137,Standard,Low_spent_Small_value_payments,39.0,10651.65,7.0,6.0,9.0,4.0,615.6374999999998,16.95,1325.65,25.232896447835103,Standard
37.0,18.0,9.0,27.307919975252773,152.0,NM,30.79216850781957,275.86044123871187,Bad,Low_spent_Small_value_payments,39.0,14977.93,9.0,7.0,31.0,8.0,1293.1608333333334,18.63,4857.54,72.66347358680184,Standard
59.0,23.0,12.0,32.94565069498406,186.0,Yes,296.19554712939845,142.48061056200373,Bad,High_spent_Large_value_payments,45.0,49316.19,7.0,8.0,20.0,2.0,3848.6825,4.4,2080.28,50.29793050297292,Poor
15.0,3.0,4.0,24.173199170462823,351.0,NM,113.42589543340912,442.0624751495304,Good,High_spent_Medium_value_payments,37.0,44036.97,2.0,3.0,11.0,4.0,3884.7475,7.77,992.83,82.98637941706055,Standard
21.0,13.0,3.0,32.069744181775754,383.0,Yes,126.06218182891357,302.125198683166,Standard,High_spent_Small_value_payments,29.0,32842.44,5.0,3.0,5.0,3.0,2905.870000000001,15.08,1399.25,48.04155062934953,Standard
9.0,20.0,8.0,29.678741639707216,183.0,Yes,306.34208179888304,151.53608782101682,Standard,High_spent_Medium_value_payments,46.0,30587.68,6.0,7.0,15.0,6.0,2759.973333333333,13.77,1005.5,108.11916371343357,Poor
23.0,12.0,0.0,40.075062604346925,347.0,NM,104.67669812976293,627.8663524091069,Standard,High_spent_Large_value_payments,40.0,65454.42,4.0,4.0,17.0,1.0,5205.535,11.82,768.36,28.010449461130207,Standard
20.0,11.0,3.0,34.469557554185045,323.0,No,140.3989402659277,544.2310739448801,Good,High_spent_Medium_value_payments,23.0,66693.51,8.0,5.0,8.0,4.0,5572.7925,2.88,278.35,132.64923578919206,Good
22.0,16.0,2.0,30.277826272088173,267.0,Yes,164.87902518895015,773.9488014643338,Standard,High_spent_Large_value_payments,52.0,94216.14,3.0,6.0,5.0,1.0,7587.345,1.71,355.07,59.90667334671614,Poor
26.0,19.0,7.0,31.1900325029304,27.0,Yes,44.35055035650962,291.79218719203584,Bad,Low_spent_Small_value_payments,45.0,8790.85,9.0,5.0,22.0,8.0,986.5708333333332,8.31,3517.25,42.51434578478791,Poor
30.0,17.0,12.0,39.13747494273792,91.0,Yes,279.4456605824164,247.7917068844777,Bad,High_spent_Medium_value_payments,14.0,50757.15,10.0,7.0,20.0,5.0,4162.7625,20.78,3682.08,149.038882533106,Standard
8.0,12.0,8.0,41.30391365012224,109.0,Yes,46.39811085304103,607.94095748117,Standard,High_spent_Medium_value_payments,25.0,68984.84,8.0,7.0,9.0,3.0,5806.736666666668,8.28,1112.47,166.33459833245556,Standard
30.0,9.0,5.0,38.58957591722077,186.0,Yes,94.59196871990189,309.3358874581129,Standard,Low_spent_Small_value_payments,56.0,17199.795,8.0,6.0,20.0,4.0,1489.31625,11.28,1285.78,35.003768821985155,Standard
