ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,STATUS
5068812,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14419,-2423,1,0,0,0,,2.0,0
5135536,M,Y,Y,5,202500.0,Working,Secondary / secondary special,Married,Co-op apartment,-11384,-2727,1,0,0,0,Managers,7.0,0
5116027,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20445,365243,1,0,0,0,,2.0,0
5114372,M,N,N,2,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10525,-863,1,1,1,0,,4.0,0
5092042,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11598,-2330,1,0,0,0,,3.0,0
5024370,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23598,365243,1,0,0,0,,2.0,0
5021371,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-22100,-578,1,0,0,1,Managers,2.0,0
5145806,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19721,365243,1,0,0,0,,2.0,0
5028428,F,Y,Y,0,292500.0,Commercial associate,Higher education,Widow,House / apartment,-19148,-5744,1,0,1,1,,1.0,0
5028530,F,N,Y,0,171000.0,Working,Secondary / secondary special,Married,House / apartment,-15629,-356,1,0,0,0,Sales staff,2.0,0
5149711,F,N,Y,1,90000.0,Working,Higher education,Married,House / apartment,-11574,-3608,1,0,1,0,High skill tech staff,3.0,0
5126314,M,Y,N,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18402,-714,1,1,0,0,Core staff,2.0,0
5145731,M,Y,N,1,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9328,-1000,1,0,0,0,Drivers,3.0,0
5091181,F,N,Y,1,67500.0,Working,Secondary / secondary special,Separated,House / apartment,-11126,-2087,1,1,1,0,Accountants,2.0,0
5090831,F,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-19730,-3016,1,0,0,1,Managers,2.0,0
5118020,F,N,N,0,157500.0,State servant,Secondary / secondary special,Single / not married,With parents,-9621,-1769,1,0,0,0,Medicine staff,1.0,0
5025150,F,N,Y,0,121500.0,Pensioner,Higher education,Married,House / apartment,-24575,365243,1,0,1,0,,2.0,0
5046332,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20726,365243,1,0,0,0,,2.0,0
5053949,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20691,365243,1,0,0,0,,2.0,0
5126493,F,N,N,0,450000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21406,365243,1,0,0,0,,2.0,0
5105375,M,Y,Y,1,324000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-11523,-2522,1,0,1,0,Managers,3.0,0
5118574,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18650,-1892,1,0,0,0,Laborers,1.0,0
5021838,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20359,365243,1,0,0,1,,2.0,0
5091027,F,N,Y,0,130500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23476,365243,1,0,0,0,,2.0,0
5029795,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18256,-2391,1,0,0,0,Sales staff,1.0,0
5099798,M,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14156,-2195,1,1,1,0,,4.0,0
5085669,F,N,Y,0,180000.0,Working,Secondary / secondary special,Widow,House / apartment,-17725,-1783,1,0,0,0,Accountants,1.0,0
5061749,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23929,365243,1,0,1,0,,1.0,0
5117254,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,-22398,-3506,1,0,0,0,Medicine staff,2.0,0
5125388,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-10066,-3026,1,1,1,0,High skill tech staff,1.0,0
5069002,F,N,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-15078,-809,1,0,0,0,Medicine staff,2.0,0
5010525,M,Y,Y,1,450000.0,Working,Higher education,Married,Office apartment,-18476,-2625,1,0,0,0,Managers,3.0,0
5118090,F,Y,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-15494,-3292,1,0,0,0,Accountants,2.0,0
5104916,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9918,-535,1,1,0,0,Laborers,1.0,0
5051101,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22921,365243,1,0,0,0,,2.0,0
5115714,M,N,Y,1,202500.0,State servant,Higher education,Married,House / apartment,-10756,-2355,1,0,0,0,Core staff,3.0,0
5099907,F,N,Y,2,112500.0,Working,Incomplete higher,Married,House / apartment,-10927,-1860,1,0,0,0,Core staff,4.0,0
5090241,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22998,365243,1,0,1,0,,2.0,0
5142128,F,N,N,0,283500.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-17630,-5080,1,0,1,0,Cooking staff,2.0,0
5126024,M,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8820,-834,1,1,0,0,Laborers,1.0,0
5033854,F,N,Y,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-18858,-1974,1,0,0,0,Laborers,2.0,0
5143085,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13926,-500,1,0,0,0,Sales staff,2.0,0
5028977,F,Y,Y,3,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11363,-721,1,0,1,0,High skill tech staff,5.0,0
5142616,F,Y,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10492,-1079,1,1,1,0,Core staff,3.0,0
5067313,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22920,365243,1,0,0,0,,2.0,0
5085688,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-20890,-3303,1,0,0,0,Laborers,1.0,0
5114233,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-18672,-2477,1,1,1,0,Laborers,2.0,0
5028832,M,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-14944,-2060,1,0,0,0,Managers,2.0,0
5068686,M,N,Y,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11819,-962,1,0,0,0,Laborers,1.0,0
5090152,F,N,Y,1,135000.0,Working,Secondary / secondary special,Married,Rented apartment,-14496,-4206,1,0,0,0,Medicine staff,3.0,0
5054506,F,N,Y,0,243000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22702,365243,1,0,0,0,,2.0,0
5054278,F,N,N,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-14434,-3680,1,0,1,0,Secretaries,2.0,0
5118344,F,Y,N,1,81000.0,Working,Secondary / secondary special,Married,House / apartment,-15062,-2014,1,1,0,0,,3.0,0
5053094,M,N,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13706,-932,1,0,1,0,Laborers,3.0,0
5142656,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,Rented apartment,-10763,-1473,1,1,1,1,,2.0,0
5022204,M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14143,-275,1,0,1,0,Drivers,3.0,0
5113646,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-12262,-223,1,0,0,1,Managers,2.0,0
5078941,M,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22210,365243,1,0,1,0,,2.0,0
5048252,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15798,-887,1,1,1,0,Managers,2.0,0
5066917,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,-11089,-1467,1,0,0,0,Laborers,2.0,0
5088736,F,Y,N,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-19670,-2446,1,0,0,0,,1.0,0
5066681,F,N,Y,2,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16435,-9745,1,0,1,0,,4.0,0
5088825,M,Y,Y,0,292500.0,Commercial associate,Higher education,Married,House / apartment,-11714,-765,1,0,1,0,High skill tech staff,2.0,0
5036742,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-19817,-3111,1,0,0,0,Laborers,2.0,0
5066682,F,N,Y,2,81000.0,Working,Secondary / secondary special,Married,House / apartment,-16435,-9745,1,0,1,0,,4.0,0
5092352,F,Y,Y,0,405000.0,Commercial associate,Higher education,Married,House / apartment,-14981,-685,1,1,0,0,Laborers,2.0,0
5115511,F,N,N,1,81000.0,Working,Secondary / secondary special,Married,With parents,-12812,-3389,1,1,1,0,Core staff,3.0,0
5065587,F,Y,N,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-13891,-7080,1,1,1,0,Medicine staff,3.0,0
5089005,F,Y,N,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,-19657,-2774,1,0,1,0,,2.0,0
5132941,F,N,Y,1,157500.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-12676,-1350,1,0,0,0,Waiters/barmen staff,2.0,0
5067963,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-22111,-3854,1,0,0,0,Managers,2.0,0
5089420,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-21842,-3869,1,0,0,0,High skill tech staff,2.0,0
5096205,F,N,N,0,103500.0,Working,Secondary / secondary special,Separated,House / apartment,-15715,-3657,1,1,0,0,Cooking staff,1.0,0
5036981,M,Y,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9948,-401,1,1,0,0,Drivers,1.0,0
5026021,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19893,-5365,1,1,1,0,,2.0,0
5113213,F,Y,Y,1,157500.0,Working,Higher education,Married,With parents,-10845,-521,1,0,0,1,High skill tech staff,3.0,0
5068869,F,Y,Y,0,337500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20629,365243,1,0,0,1,,2.0,0
5023779,M,Y,N,0,270000.0,Commercial associate,Higher education,Married,House / apartment,-13128,-1392,1,0,0,0,Laborers,2.0,0
5115441,F,N,N,0,360000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-22770,-5459,1,0,0,0,,1.0,0
5054611,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21076,365243,1,0,0,0,,2.0,0
5087962,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15702,-2415,1,0,0,0,Drivers,2.0,0
5116879,F,N,N,0,112500.0,Working,Higher education,Single / not married,With parents,-11061,-157,1,1,1,0,High skill tech staff,1.0,0
5053578,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-12135,-1216,1,0,0,0,High skill tech staff,4.0,0
5036801,M,N,N,0,148500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-14122,-1193,1,0,0,1,Laborers,1.0,0
5069506,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,-14542,-444,1,1,1,1,,2.0,0
5148777,M,Y,Y,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-10367,-2389,1,0,1,0,Sales staff,2.0,0
5061381,M,Y,N,0,450000.0,Working,Secondary / secondary special,Married,House / apartment,-16009,-4642,1,0,0,0,Sales staff,2.0,0
5033661,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20862,365243,1,0,0,0,,2.0,0
5062637,M,N,Y,0,405000.0,Working,Higher education,Married,House / apartment,-15881,-4781,1,1,0,0,Laborers,2.0,0
5091858,M,Y,Y,0,135000.0,Working,Incomplete higher,Married,House / apartment,-12610,-5313,1,1,0,1,Laborers,2.0,0
5036628,M,N,Y,0,42300.0,Pensioner,Lower secondary,Married,House / apartment,-22600,365243,1,0,0,0,,2.0,0
5113152,F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-17162,-1921,1,1,1,1,Sales staff,2.0,0
5096423,M,Y,N,0,270000.0,Commercial associate,Higher education,Separated,House / apartment,-11621,-2349,1,0,1,0,,1.0,0
5113300,F,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-9748,-1228,1,0,0,1,Core staff,3.0,0
5143084,F,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13926,-500,1,0,0,0,Sales staff,2.0,0
5125656,M,Y,N,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-16269,-803,1,1,0,0,Drivers,2.0,0
5095093,F,N,Y,2,202500.0,Working,Higher education,Married,House / apartment,-13797,-3259,1,0,1,0,High skill tech staff,4.0,0
5092326,F,N,Y,3,103500.0,Working,Secondary / secondary special,Married,House / apartment,-12182,-4887,1,1,0,0,,5.0,0
5025103,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22867,365243,1,0,0,0,,2.0,0
5056186,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-10032,-795,1,0,0,0,Laborers,2.0,0
5024665,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14425,-4568,1,1,1,0,Laborers,2.0,0
5058276,F,N,Y,0,306000.0,Commercial associate,Higher education,Married,House / apartment,-14897,-3435,1,1,1,1,,2.0,0
5041828,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,1,0,1,0,Sales staff,2.0,0
5023624,F,N,N,2,180000.0,Commercial associate,Incomplete higher,Married,House / apartment,-13803,-3249,1,0,1,0,Sales staff,4.0,0
5137292,M,Y,N,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,-15243,-7260,1,1,1,0,High skill tech staff,3.0,0
5062568,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22620,365243,1,0,1,0,,2.0,0
5026510,F,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13028,-104,1,0,1,0,Sales staff,4.0,0
5139928,M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,-15287,-2501,1,0,1,0,,3.0,0
5022593,F,N,Y,1,144000.0,Working,Higher education,Civil marriage,House / apartment,-13435,-122,1,1,1,1,Secretaries,3.0,0
5045824,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-22340,365243,1,0,0,0,,2.0,0
5106052,F,Y,N,2,81000.0,Working,Higher education,Married,House / apartment,-12358,-3017,1,1,0,0,Sales staff,4.0,0
5118008,M,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18459,-826,1,0,0,0,,2.0,0
5117430,M,Y,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-10048,-3475,1,1,0,0,,5.0,0
5149328,F,Y,Y,1,180000.0,Working,Higher education,Separated,House / apartment,-18838,-5981,1,0,0,0,Managers,2.0,0
5026429,F,Y,Y,0,108000.0,Working,Secondary / secondary special,Married,Municipal apartment,-19316,-6039,1,0,0,0,Core staff,2.0,0
5025254,M,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,-23321,365243,1,0,0,0,,2.0,0
5089060,F,Y,N,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-17081,-2927,1,0,1,0,,2.0,0
5116886,F,N,N,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13491,-552,1,0,0,0,Waiters/barmen staff,5.0,0
5061974,F,N,Y,0,135000.0,Working,Higher education,Married,House / apartment,-13299,-1628,1,0,0,0,Laborers,2.0,0
5113557,M,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18318,-923,1,0,1,1,Drivers,2.0,0
5113298,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,House / apartment,-11327,-101,1,1,1,0,Core staff,4.0,0
5112709,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21740,365243,1,0,0,0,,2.0,0
5023210,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14438,-235,1,0,0,0,Sales staff,3.0,0
5010565,F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,-10145,-1682,1,0,0,1,Sales staff,2.0,0
5024079,F,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20432,365243,1,0,0,0,,1.0,0
5041106,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21343,365243,1,0,0,0,,2.0,0
5052837,F,Y,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10858,-3215,1,0,0,1,,3.0,0
5143535,F,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-16668,-377,1,0,0,0,Sales staff,1.0,0
5088284,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17317,-285,1,0,0,0,Drivers,3.0,0
5114253,M,N,N,1,130500.0,Working,Incomplete higher,Married,Rented apartment,-11331,-1808,1,1,1,0,,3.0,1
5024247,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22885,365243,1,0,1,0,,2.0,0
5021682,M,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-18745,-3653,1,0,0,0,Cleaning staff,1.0,0
5125282,F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0,0
5028806,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-12071,-721,1,0,0,0,,3.0,0
5068157,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19565,-3246,1,0,0,0,,2.0,0
5105301,F,N,N,0,157500.0,Working,Secondary / secondary special,Widow,Municipal apartment,-21153,-3893,1,0,1,0,,1.0,0
5087972,M,N,Y,0,99000.0,Working,Higher education,Married,Co-op apartment,-10033,-558,1,0,0,0,Managers,2.0,0
5041243,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20460,365243,1,0,0,0,,2.0,0
5033442,F,N,N,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-15033,-2729,1,0,0,0,Cooking staff,2.0,0
5050568,M,Y,N,1,675000.0,Working,Secondary / secondary special,Married,Municipal apartment,-17157,-4549,1,0,1,1,Managers,3.0,0
5149642,F,N,Y,0,292500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22576,365243,1,0,0,0,,1.0,0
5045825,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,-22340,365243,1,0,0,0,,2.0,0
5115793,F,N,Y,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14578,-7346,1,0,0,0,Laborers,2.0,0
5088669,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-9220,-1473,1,0,0,0,Core staff,1.0,0
5148967,M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-14358,-5373,1,0,0,0,Cooking staff,1.0,0
5009994,M,Y,Y,1,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13940,-617,1,0,0,0,Managers,3.0,0
5126697,F,N,Y,2,54000.0,Pensioner,Higher education,Married,House / apartment,-22087,365243,1,0,0,0,,4.0,0
5053573,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,-12135,-1216,1,0,0,0,High skill tech staff,4.0,0
5048476,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9187,-308,1,0,0,0,Core staff,1.0,0
5028552,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15653,-5500,1,0,0,1,Core staff,2.0,0
5046091,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23596,365243,1,0,0,0,,1.0,0
5022447,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15914,-4354,1,0,1,0,Sales staff,2.0,0
